
######## global 0x09E38920: 77 disp32 cands, 74 verified insns
  0x03157BF5  fn 0x03157BB0..0x03157CEB [read ] mov rax, qword ptr [rip + 0x6ce0d34]
  0x03157D43  fn 0x03157CF0..0x03157E68 [read ] mov rax, qword ptr [rip + 0x6ce0be6]
  0x03158125  fn 0x031580E0..0x0315821B [read ] mov rax, qword ptr [rip + 0x6ce0804]
  0x03158265  fn 0x03158220..0x0315835B [read ] mov rax, qword ptr [rip + 0x6ce06c4]
  0x031583A5  fn 0x03158360..0x0315849B [read ] mov rax, qword ptr [rip + 0x6ce0584]
  0x031584E5  fn 0x031584A0..0x031585DB [read ] mov rax, qword ptr [rip + 0x6ce0444]
  0x03158625  fn 0x031585E0..0x0315871B [read ] mov rax, qword ptr [rip + 0x6ce0304]
  0x0315EBD2  fn 0x0315EB80..0x0315EC62 [read ] mov rax, qword ptr [rip + 0x6cd9d57]
  0x0316668E  fn 0x031665E0..0x031666DE [read ] mov rax, qword ptr [rip + 0x6cd229b]
  0x0316679D  fn 0x03166770..0x03166806 [read ] mov rax, qword ptr [rip + 0x6cd218c]
  0x0316713C  fn 0x03167100..0x031671AD [read ] mov rax, qword ptr [rip + 0x6cd17ed]
  0x031A19F4  fn 0x031A19C4..0x031A1AB9 [read ] mov rcx, qword ptr [rip + 0x6c96f35]
  0x031A1E4C  fn 0x031A1CB0..0x031A25FB [read ] mov rax, qword ptr [rip + 0x6c96add]
  0x031A2297  fn 0x031A1CB0..0x031A25FB [read ] mov rax, qword ptr [rip + 0x6c96692]
  0x031A26A9  fn 0x031A2600..0x031A28DC [read ] mov rax, qword ptr [rip + 0x6c96280]
  0x031EEBB3  fn 0x031EE6F1..0x031EEBDB [read ] mov rax, qword ptr [rip + 0x6c49d76]
  0x031F0B93  fn 0x031F0ACA..0x031F0BF7 [read ] mov rax, qword ptr [rip + 0x6c47d96]
  0x03244886  fn 0x03244840..0x0324498F [read ] mov rax, qword ptr [rip + 0x6bf40a3]
  0x032448C1  fn 0x03244840..0x0324498F [read ] mov rax, qword ptr [rip + 0x6bf4068]
  0x03244963  fn 0x03244840..0x0324498F [read ] mov rax, qword ptr [rip + 0x6bf3fc6]
  0x032579BB  fn 0x03257920..0x03257A11 [read ] mov rax, qword ptr [rip + 0x6be0f6e]
  0x032B349B  fn 0x032B3470..0x032B34DE [read ] mov rax, qword ptr [rip + 0x6b8548e]
  0x0335AC93  fn 0x0335ABCF..0x0335AE8E [read ] mov rax, qword ptr [rip + 0x6addc96]
  0x03378CDC  fn 0x03378C30..0x03378D01 [read ] mov rcx, qword ptr [rip + 0x6abfc4d]
  0x0337F00D  fn 0x0337EED6..0x0337F09A [read ] mov rax, qword ptr [rip + 0x6ab991c]
  0x03382BF9  fn 0x03382846..0x03383037 [read ] mov rax, qword ptr [rip + 0x6ab5d30]
  0x03383086  fn 0x03383059..0x033830F2 [read ] mov rax, qword ptr [rip + 0x6ab58a3]
  0x033831E7  fn 0x033831A0..0x03383246 [read ] mov rax, qword ptr [rip + 0x6ab5742]
  0x0338C9D0  fn 0x0338C990..0x0338CA18 [read ] mov rax, qword ptr [rip + 0x6aabf59]
  0x03391326  fn 0x03391265..0x0339139A [read ] mov rax, qword ptr [rip + 0x6aa7603]
  0x03393D03  fn 0x03393CC4..0x03393D9F [read ] mov rax, qword ptr [rip + 0x6aa4c26]
  0x03393D5E  fn 0x03393CC4..0x03393D9F [read ] mov rax, qword ptr [rip + 0x6aa4bcb]
  0x03416329  fn 0x034161B8..0x034163BB [read ] mov rax, qword ptr [rip + 0x6a22600]
  0x03458DD0  fn 0x03458CD3..0x03458E19 [read ] mov rax, qword ptr [rip + 0x69dfb59]
  0x03461F7F  fn 0x03461ECA..0x03461FBD [read ] mov rax, qword ptr [rip + 0x69d69aa]
  0x0348FE60  fn 0x0348FE3B..0x0348FE9B [read ] mov rax, qword ptr [rip + 0x69a8ac9]
  0x034F5F85  fn 0x034F5F00..0x034F6044 [read ] mov rax, qword ptr [rip + 0x69429a4]
  0x034F601F  fn 0x034F5F00..0x034F6044 [read ] mov rax, qword ptr [rip + 0x694290a]
  0x034F6194  fn 0x034F6044..0x034F6447 [read ] mov rax, qword ptr [rip + 0x6942795]
  0x034F6239  fn 0x034F6044..0x034F6447 [read ] mov rax, qword ptr [rip + 0x69426f0]
  0x034F62DE  fn 0x034F6044..0x034F6447 [read ] mov rax, qword ptr [rip + 0x694264b]
  0x034F6346  fn 0x034F6044..0x034F6447 [read ] mov rax, qword ptr [rip + 0x69425e3]
  0x034F63E3  fn 0x034F6044..0x034F6447 [read ] mov rax, qword ptr [rip + 0x6942546]
  0x03535605  fn 0x035353D4..0x035357B5 [read ] mov rax, qword ptr [rip + 0x6903324]
  0x0353FD1A  fn 0x0353FBF0..0x0354003E [read ] mov rax, qword ptr [rip + 0x68f8c0f]
  0x035A8A07  fn 0x035A89FA..0x035A8A3E [read ] mov rax, qword ptr [rip + 0x688ff22]
  0x035AA184  fn 0x035AA140..0x035AA1F9 [read ] mov rax, qword ptr [rip + 0x688e7a5]
  0x035AA77E  fn 0x035AA752..0x035AA808 [read ] mov rax, qword ptr [rip + 0x688e1ab]
  0x035B3AF1  fn 0x035B3AD9..0x035B3B1C [read ] mov rax, qword ptr [rip + 0x6884e38]
  0x035B3C0A  fn 0x035B3BB1..0x035B3CB2 [read ] mov rax, qword ptr [rip + 0x6884d1f]
  0x035DEC12  fn 0x035DEBC0..0x035DECA3 [read ] mov rax, qword ptr [rip + 0x6859d17]
  0x035DED02  fn 0x035DECB0..0x035DED93 [read ] mov rax, qword ptr [rip + 0x6859c27]
  0x0362AFDF  fn 0x0362ADC0..0x0362B0D4 [read ] mov rax, qword ptr [rip + 0x680d94a]
  0x0362B022  fn 0x0362ADC0..0x0362B0D4 [read ] mov rax, qword ptr [rip + 0x680d907]
  0x0363FBE4  fn 0x0363FBB0..0x0363FC74 [read ] mov rax, qword ptr [rip + 0x67f8d45]
  0x0365F111  fn 0x0365F099..0x0365F371 [read ] mov rax, qword ptr [rip + 0x67d9818]
  0x0365F15E  fn 0x0365F099..0x0365F371 [read ] mov rax, qword ptr [rip + 0x67d97cb]
  0x0365F1B5  fn 0x0365F099..0x0365F371 [read ] mov rax, qword ptr [rip + 0x67d9774]
  0x0365F4B1  fn 0x0365F439..0x0365F6B9 [read ] mov rax, qword ptr [rip + 0x67d9478]
  0x0365F4FE  fn 0x0365F439..0x0365F6B9 [read ] mov rax, qword ptr [rip + 0x67d942b]
  0x0365F555  fn 0x0365F439..0x0365F6B9 [read ] mov rax, qword ptr [rip + 0x67d93d4]
  0x0365F7F1  fn 0x0365F779..0x0365FA46 [read ] mov rax, qword ptr [rip + 0x67d9138]
  0x0365F83E  fn 0x0365F779..0x0365FA46 [read ] mov rax, qword ptr [rip + 0x67d90eb]
  0x0365F895  fn 0x0365F779..0x0365FA46 [read ] mov rax, qword ptr [rip + 0x67d9094]
  0x03663164  fn 0x036630E0..0x03663295 [read ] mov rax, qword ptr [rip + 0x67d57c5]
  0x036631E9  fn 0x036630E0..0x03663295 [read ] mov rax, qword ptr [rip + 0x67d5740]
  0x036788CB  fn 0x0367884A..0x03678CD6 [read ] mov rax, qword ptr [rip + 0x67c005e]
  0x0368F4EB  fn 0x0368F470..0x0368F848 [read ] mov rax, qword ptr [rip + 0x67a943e]
  0x0368F538  fn 0x0368F470..0x0368F848 [read ] mov rax, qword ptr [rip + 0x67a93f1]
  0x0368F8A4  fn 0x0368F848..0x0368FC09 [read ] mov rax, qword ptr [rip + 0x67a9085]
  0x0368F8EF  fn 0x0368F848..0x0368FC09 [read ] mov rax, qword ptr [rip + 0x67a903a]
  0x0368F939  fn 0x0368F848..0x0368FC09 [read ] mov rax, qword ptr [rip + 0x67a8ff0]
  0x0369577B  fn 0x036956F0..0x036957F2 [read ] mov rax, qword ptr [rip + 0x67a31ae]
  0x036B5896  fn 0x036B5770..0x036B58C5 [read ] mov rcx, qword ptr [rip + 0x6783093]
  0x036E76C2  fn 0x036E7698..0x036E771C [read ] mov rax, qword ptr [rip + 0x6751267]
  0x03716B3B  fn 0x03716ACD..0x03716B73 [read ] mov rax, qword ptr [rip + 0x6721dee]
  0x03717901  fn 0x03717840..0x03717C34 [read ] mov rax, qword ptr [rip + 0x6721028]
  0x0371CED9  fn 0x0371CEB9..0x0371CF0A [read ] mov rax, qword ptr [rip + 0x671ba50]
  0x03723170  fn 0x03722460..0x037238C6 [read ] mov rax, qword ptr [rip + 0x67157b9]
  0x03740B66  fn 0x03740A40..0x03740B95 [read ] mov rcx, qword ptr [rip + 0x66f7dc3]
  0x0374D578  fn 0x0374D263..0x0374D5DF [read ] mov rax, qword ptr [rip + 0x66eb3b1]
  0x0374F2B8  fn 0x0374F17C..0x0374F466 [read ] mov rax, qword ptr [rip + 0x66e9671]
  0x037591D8  fn 0x0375913B..0x03759370 [read ] mov rax, qword ptr [rip + 0x66df751]
  0x03764D59  fn 0x03764D30..0x03764DBE [read ] mov rcx, qword ptr [rip + 0x66d3bd0]
  0x0376F5B6  fn 0x0376F390..0x0377035B [read ] mov rax, qword ptr [rip + 0x66c9373]
  0x03774E7A  fn 0x03774DEA..0x03774F7E [read ] mov rax, qword ptr [rip + 0x66c3aaf]
  0x037EB760  fn 0x037EB560..0x037EB86F [read ] mov rax, qword ptr [rip + 0x664d1c9]
  0x038332E8  fn 0x038332B0..0x0383334E [read ] mov rax, qword ptr [rip + 0x6605641]
  0x03840B56  fn 0x03840A80..0x038410E8 [read ] mov rax, qword ptr [rip + 0x65f7dd3]
  0x039A58AF  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x649307a]
  0x039A592B  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6492ffe]
  0x039A5A9D  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6492e8c]
  0x039A5CBA  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6492c6f]
  0x039A5D36  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6492bf3]
  0x039A5EA1  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6492a88]
  0x039A60DC  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x649284d]
  0x039A6158  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x64927d1]
  0x039A62CD  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x649265c]
  0x039A64E9  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6492440]
  0x039A6563  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x64923c6]
  0x039A668C  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x649229d]
  0x039A6948  fn 0x039A57A0..0x039A6FD0 [read ] mov r10, qword ptr [rip + 0x6491fe1]
  0x039A6A0E  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6491f1b]
  0x039A6B27  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6491e02]
  0x039A6C29  fn 0x039A57A0..0x039A6FD0 [read ] mov r10, qword ptr [rip + 0x6491d00]
  0x039A6CEF  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6491c3a]
  0x039A6E08  fn 0x039A57A0..0x039A6FD0 [read ] mov rax, qword ptr [rip + 0x6491b21]
  0x039A8E9B  fn 0x039A8E60..0x039A8EE0 [read ] mov rax, qword ptr [rip + 0x648fa8e]
  0x039A8F7A  fn 0x039A8EE0..0x039A8FC3 [read ] mov rax, qword ptr [rip + 0x648f9af]
  0x039AA83F  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648e0ea]
  0x039AA8F3  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648e036]
  0x039AA96A  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648dfbf]
  0x039AAA98  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648de91]
  0x039AABE9  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648dd40]
  0x039AAC60  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648dcc9]
  0x039AADB4  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648db75]
  0x039AAE99  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648da90]
  0x039AAF13  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648da16]
  0x039AB05F  fn 0x039AA7F9..0x039AB127 [read ] mov rax, qword ptr [rip + 0x648d8ca]
  0x039AE0BD  fn 0x039AE070..0x039AE313 [read ] mov rax, qword ptr [rip + 0x648a86c]
  0x039AE2B4  fn 0x039AE070..0x039AE313 [read ] mov rdx, qword ptr [rip + 0x648a675]
  0x039AFBC2  fn 0x039AF5E0..0x039AFC3A [read ] mov rax, qword ptr [rip + 0x6488d67]
  0x039B4D92  fn 0x039B4D73..0x039B4F4B [read ] mov rax, qword ptr [rip + 0x6483b97]
  0x039B4E0D  fn 0x039B4D73..0x039B4F4B [read ] mov rax, qword ptr [rip + 0x6483b1c]
  0x039B4F77  fn 0x039B4F4B..0x039B50B0 [read ] mov rax, qword ptr [rip + 0x64839b2]
  0x039B51BB  fn 0x039B5160..0x039B55A9 [read ] mov rax, qword ptr [rip + 0x648376e]
  0x039B5242  fn 0x039B5160..0x039B55A9 [read ] mov rax, qword ptr [rip + 0x64836e7]
  0x039B53BE  fn 0x039B5160..0x039B55A9 [read ] mov rax, qword ptr [rip + 0x648356b]
  0x039BC2DF  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647c64a]
  0x039BC360  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647c5c9]
  0x039BC485  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647c4a4]
  0x039BC617  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647c312]
  0x039BC694  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647c295]
  0x039BC7FB  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647c12e]
  0x039BC9E2  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647bf47]
  0x039BCA62  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647bec7]
  0x039BCBCD  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647bd5c]
  0x039BCE6F  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647baba]
  0x039BCEF0  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647ba39]
  0x039BD05F  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647b8ca]
  0x039BD24C  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647b6dd]
  0x039BD2CD  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647b65c]
  0x039BD3F2  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647b537]
  0x039BD53C  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647b3ed]
  0x039BD5BD  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647b36c]
  0x039BD6E2  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647b247]
  0x039BD81C  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647b10d]
  0x039BD89D  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647b08c]
  0x039BD9CC  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647af5d]
  0x039BDC85  fn 0x039BC210..0x039BE470 [read ] mov r10, qword ptr [rip + 0x647aca4]
  0x039BDD59  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647abd0]
  0x039BDE84  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647aaa5]
  0x039BDF89  fn 0x039BC210..0x039BE470 [read ] mov r10, qword ptr [rip + 0x647a9a0]
  0x039BE059  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647a8d0]
  0x039BE182  fn 0x039BC210..0x039BE470 [read ] mov rax, qword ptr [rip + 0x647a7a7]
  0x039FD759  fn 0x039FD638..0x039FD7CE [read ] mov rax, qword ptr [rip + 0x643b1d0]
  0x03A4E071  fn 0x03A4DC30..0x03A4E0C1 [read ] mov rax, qword ptr [rip + 0x63ea8b8]
  0x03A69EDF  fn 0x03A69E16..0x03A6A037 [read ] mov rax, qword ptr [rip + 0x63cea4a]
  0x03A69F81  fn 0x03A69E16..0x03A6A037 [read ] mov rax, qword ptr [rip + 0x63ce9a8]
  0x03A7FF1E  fn 0x03A7FF0C..0x03A7FF99 [read ] mov rax, qword ptr [rip + 0x63b8a0b]
  0x03A7FFA6  fn 0x03A7FF99..0x03A80000 [read ] mov rax, qword ptr [rip + 0x63b8983]
  0x03A83932  fn 0x03A838E0..0x03A83972 [read ] mov rax, qword ptr [rip + 0x63b4ff7]
  0x03A85783  fn 0x03A85700..0x03A85A0C [read ] mov rax, qword ptr [rip + 0x63b31a6]
  0x03A85BB5  fn 0x03A85B00..0x03A85D86 [read ] mov rax, qword ptr [rip + 0x63b2d74]
  0x03A86D62  fn 0x03A86D55..0x03A86DC7 [read ] mov rax, qword ptr [rip + 0x63b1bc7]
  0x03A8B08C  fn 0x03A8B03D..0x03A8B12B [read ] mov rax, qword ptr [rip + 0x63ad89d]
  0x03A8B0EE  fn 0x03A8B03D..0x03A8B12B [read ] mov rax, qword ptr [rip + 0x63ad83b]
  0x03A90B30  fn 0x03A909A0..0x03A90BAC [read ] mov rax, qword ptr [rip + 0x63a7df9]
  0x03A94853  fn 0x03A94750..0x03A94979 [read ] mov rax, qword ptr [rip + 0x63a40d6]
  0x03AA6E98  fn 0x03AA6E64..0x03AA6F51 [read ] mov rax, qword ptr [rip + 0x6391a91]
  0x03AA93E8  fn 0x03AA9096..0x03AA944A [read ] mov rax, qword ptr [rip + 0x638f541]
  0x03AC2D0B  fn 0x03AC2CFE..0x03AC2D36 [read ] mov rax, qword ptr [rip + 0x6375c1e]
  0x03AC4669  fn 0x03AC3EC0..0x03AC4AD8 [read ] mov rax, qword ptr [rip + 0x63742c0]
  0x03CA51EE  fn 0x03CA518F..0x03CA524C [read ] mov rax, qword ptr [rip + 0x619373b]
  0x03CAD469  fn 0x03CAD3D0..0x03CAD4AB [read ] mov rax, qword ptr [rip + 0x618b4c0]
  0x03CAD530  fn 0x03CAD509..0x03CAD603 [read ] mov rax, qword ptr [rip + 0x618b3f9]
  0x03CF73E5  fn 0x03CF7320..0x03CF7616 [read ] mov rax, qword ptr [rip + 0x6141544]
  0x03CF7431  fn 0x03CF7320..0x03CF7616 [read ] mov rax, qword ptr [rip + 0x61414f8]
  0x03CF746A  fn 0x03CF7320..0x03CF7616 [read ] mov rax, qword ptr [rip + 0x61414bf]
  0x03D14258  fn 0x03D1423C..0x03D142CB [read ] mov rax, qword ptr [rip + 0x61246d1]
  0x03DC32DA  fn 0x03DC3290..0x03DC3318 [read ] mov rax, qword ptr [rip + 0x607564f]
  0x03DC33F1  fn 0x03DC33D5..0x03DC34CE [read ] mov rax, qword ptr [rip + 0x6075538]
  0x03E0735B  fn 0x03E07180..0x03E0739F [read ] mov rax, qword ptr [rip + 0x60315ce]
  0x03E07518  fn 0x03E074A3..0x03E07564 [read ] mov rax, qword ptr [rip + 0x6031411]
  0x03E0E6A8  fn 0x03E0E657..0x03E0E6E6 [read ] mov rax, qword ptr [rip + 0x602a281]
  0x03E17634  fn 0x03E17600..0x03E17663 [read ] mov rax, qword ptr [rip + 0x60212f5]
  0x03E38754  fn 0x03E383F0..0x03E38786 [read ] mov rax, qword ptr [rip + 0x60001d5]
  0x03E6AB50  fn 0x03E6AB22..0x03E6AB7F [read ] mov rax, qword ptr [rip + 0x5fcddd9]
  0x03EBBD95  fn 0x03EBBD10..0x03EBBDC6 [read ] mov rax, qword ptr [rip + 0x5f7cb94]
  0x03EBBE55  fn 0x03EBBDD0..0x03EBBE86 [read ] mov rax, qword ptr [rip + 0x5f7cad4]
  0x03EBBF15  fn 0x03EBBE90..0x03EBBF46 [read ] mov rax, qword ptr [rip + 0x5f7ca14]
  0x03EBBFD5  fn 0x03EBBF50..0x03EBC006 [read ] mov rax, qword ptr [rip + 0x5f7c954]
  0x03EC944F  fn 0x03EC9392..0x03EC94FA [read ] mov rax, qword ptr [rip + 0x5f6f4da]
  0x03EC9C4B  fn 0x03EC984D..0x03ECA123 [read ] mov rax, qword ptr [rip + 0x5f6ecde]
  0x03ECC781  fn 0x03ECB180..0x03ECC9D4 [read ] mov rax, qword ptr [rip + 0x5f6c1a8]
  0x03ED8AA1  fn 0x03ED8A80..0x03ED8B28 [read ] mov rax, qword ptr [rip + 0x5f5fe88]
  0x03EDEE3A  fn 0x03EDEDB0..0x03EE0D63 [read ] mov rax, qword ptr [rip + 0x5f59aef]
  0x03EE8CC8  fn 0x03EE82B0..0x03EE9549 [read ] mov rax, qword ptr [rip + 0x5f4fc61]
  0x03EE97BF  fn 0x03EE97A9..0x03EE9F3E [read ] mov rax, qword ptr [rip + 0x5f4f16a]
  0x03EEA2B4  fn 0x03EEA0AE..0x03EEA4EE [read ] mov rcx, qword ptr [rip + 0x5f4e675]
  0x03EEA3A5  fn 0x03EEA0AE..0x03EEA4EE [read ] mov rax, qword ptr [rip + 0x5f4e584]
  0x03EEA528  fn 0x03EEA4FD..0x03EEA550 [read ] mov rax, qword ptr [rip + 0x5f4e401]
  0x03F03D96  fn 0x03F03C70..0x03F03DC5 [read ] mov rcx, qword ptr [rip + 0x5f34b93]
  0x03F0A561  fn 0x03F09DB0..0x03F0A5E5 [read ] mov rax, qword ptr [rip + 0x5f2e3c8]
  0x03F0A89D  fn 0x03F0A6D9..0x03F0A8E8 [read ] mov rax, qword ptr [rip + 0x5f2e08c]
  0x03F22AF9  fn 0x03F228A3..0x03F22BDE [read ] mov rax, qword ptr [rip + 0x5f15e30]
  0x03F4C48E  fn 0x03F4C460..0x03F4C4E7 [read ] mov rax, qword ptr [rip + 0x5eec49b]
  0x03F52264  fn 0x03F52230..0x03F522F4 [read ] mov rax, qword ptr [rip + 0x5ee66c5]
  0x03F54FAB  fn 0x03F54D90..0x03F5500D [read ] mov rax, qword ptr [rip + 0x5ee397e]
  0x03F626AD  fn 0x03F62640..0x03F626F5 [read ] mov rax, qword ptr [rip + 0x5ed627c]
  0x03F6A627  fn 0x03F6A460..0x03F6A6D9 [read ] mov rax, qword ptr [rip + 0x5ece302]
  0x03F6ECAF  fn 0x03F6EAEA..0x03F6ED92 [read ] mov rax, qword ptr [rip + 0x5ec9c7a]
  0x03FC3AA6  fn 0x03FC3980..0x03FC3AD5 [read ] mov rcx, qword ptr [rip + 0x5e74e83]
  0x04033D37  fn 0x04032CDE..0x04034862 [read ] mov rax, qword ptr [rip + 0x5e04bf2]
  0x04135272  fn 0x0413518F..0x041352AE [read ] mov rax, qword ptr [rip + 0x5d036b7]
  0x041C4751  fn 0x041C4720..0x041C47A7 [read ] mov rax, qword ptr [rip + 0x5c741d8]
  0x0438F216  fn 0x0438ED49..0x0438FA6D [read ] mov rax, qword ptr [rip + 0x5aa9713]
  0x043A0D97  fn 0x043A0D4C..0x043A0DDD [read ] mov rax, qword ptr [rip + 0x5a97b92]
  0x043D1D79  fn 0x043D1A96..0x043D1F4F [read ] mov rax, qword ptr [rip + 0x5a66bb0]
  0x043E8EBD  fn 0x043E8E27..0x043E8F6E [read ] mov rax, qword ptr [rip + 0x5a4fa6c]
  0x0440435B  fn 0x0440434E..0x0440438F [read ] mov rax, qword ptr [rip + 0x5a345ce]
  0x0447399D  fn 0x044738BD..0x04473A42 [read ] mov rax, qword ptr [rip + 0x59c4f8c]
  0x04484EDD  fn 0x04484EAB..0x04484F26 [read ] mov rax, qword ptr [rip + 0x59b3a4c]
  0x044A0490  fn 0x044A0483..0x044A04BD [read ] mov rax, qword ptr [rip + 0x5998499]
  0x044F082B  fn 0x044F07F0..0x044F08B7 [read ] mov rax, qword ptr [rip + 0x59480fe]
  0x044F36B7  fn 0x044F3680..0x044F36EC [read ] mov rax, qword ptr [rip + 0x5945272]
  0x044FE0AD  fn 0x044FE008..0x044FE0FC [read ] mov rax, qword ptr [rip + 0x593a87c]
  0x044FE2DD  fn 0x044FE25F..0x044FE44A [read ] mov rax, qword ptr [rip + 0x593a64c]
  0x044FE533  fn 0x044FE519..0x044FE618 [read ] mov rax, qword ptr [rip + 0x593a3f6]
  0x044FE5A4  fn 0x044FE519..0x044FE618 [read ] mov rax, qword ptr [rip + 0x593a385]
  0x0455EE96  fn 0x0455EDD0..0x0455EEE4 [read ] mov rax, qword ptr [rip + 0x58d9a93]
  0x045710FF  fn 0x045710A0..0x0457113E [read ] mov rax, qword ptr [rip + 0x58c782a]
  0x04577426  fn 0x045773F8..0x045774C6 [read ] mov rax, qword ptr [rip + 0x58c1503]
  0x045774A5  fn 0x045773F8..0x045774C6 [read ] mov rax, qword ptr [rip + 0x58c1484]
  0x045B8231  fn 0x045B81C6..0x045B82BB [read ] mov rax, qword ptr [rip + 0x58806f8]
  0x0462B773  fn 0x0462B740..0x0462B7AF [read ] mov rax, qword ptr [rip + 0x580d1b6]
  0x046BE7B1  fn 0x046BE790..0x046BE7D9 [read ] mov rax, qword ptr [rip + 0x577a178]
  0x046BE821  fn 0x046BE800..0x046BE849 [read ] mov rax, qword ptr [rip + 0x577a108]
  0x046BE8A1  fn 0x046BE880..0x046BE8C9 [read ] mov rax, qword ptr [rip + 0x577a088]
  0x046BE911  fn 0x046BE8F0..0x046BE93F [read ] mov rax, qword ptr [rip + 0x577a018]
  0x046C4201  fn 0x046C41E0..0x046C4229 [read ] mov rax, qword ptr [rip + 0x5774728]
  0x046C4285  fn 0x046C4260..0x046C42AD [read ] mov rax, qword ptr [rip + 0x57746a4]
  0x046C4301  fn 0x046C42E0..0x046C4329 [read ] mov rax, qword ptr [rip + 0x5774628]
  0x046C4375  fn 0x046C4350..0x046C439D [read ] mov rax, qword ptr [rip + 0x57745b4]
  0x046C6101  fn 0x046C60E0..0x046C6129 [read ] mov rax, qword ptr [rip + 0x5772828]
  0x046C6171  fn 0x046C6150..0x046C6199 [read ] mov rax, qword ptr [rip + 0x57727b8]
  0x046C8151  fn 0x046C8130..0x046C8179 [read ] mov rax, qword ptr [rip + 0x57707d8]
  0x046C97C2  fn 0x046C97A0..0x046C97EF [read ] mov rax, qword ptr [rip + 0x576f167]
  0x046C9852  fn 0x046C9830..0x046C987F [read ] mov rax, qword ptr [rip + 0x576f0d7]
  0x046C98E2  fn 0x046C98C0..0x046C990F [read ] mov rax, qword ptr [rip + 0x576f047]
  0x046C997F  fn 0x046C9950..0x046C9A0C [read ] mov rax, qword ptr [rip + 0x576efaa]
  0x046CB61C  fn 0x046CB600..0x046CB645 [read ] mov rax, qword ptr [rip + 0x576d30d]
  0x046CB6AC  fn 0x046CB690..0x046CB6D5 [read ] mov rax, qword ptr [rip + 0x576d27d]
  0x046CB73C  fn 0x046CB720..0x046CB765 [read ] mov rax, qword ptr [rip + 0x576d1ed]
