class,name,thunk_rva,verdict,note
ALokiPlayerController,ClientUpdateDebugPoints,0x5424280,REAL,impl 0x5424280: 48895c24104889742418574883ec3033
ALokiPlayerController,ClientUpdateDebugStrings,0x5424370,REAL,impl 0x5424370: 48895c24104889742418574883ec3048
ALokiPlayerController,DebugServerResetObjects,0x5424480,REAL,impl 0x5424480: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,DebugTimelineAdvanceTime,0x52FD620,STRIPPED,wrapper-hides-stub 0x52FD620 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,DebugTimelineSetTime,0x52FD620,STRIPPED,wrapper-hides-stub 0x52FD620 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,DeprojectCursorPositionToWorld,0x54244A0,REAL,impl 0x54244A0: 48895c240848896c2410488974241848
ALokiPlayerController,DisconnectClient,0x54245A0,REAL,impl 0x54245A0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,DropPlaneComponentSetup,0x54245C0,REAL,impl 0x54245C0: 488b42204533c04885c0410f95c04881
ALokiPlayerController,EACIntegrityViolationEventListener,0x534BE80,DARK,page 0x534B000 all-zero
ALokiPlayerController,EACLoginViolationEventListener,0x534BE80,DARK,page 0x534B000 all-zero
ALokiPlayerController,FeatureToggledChanged,0x54246F0,REAL,impl 0x54246F0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,FinishAddLokiPlayerCheats,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,FinishDropPhaseHiding,0x5424710,REAL,impl 0x5424710: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,GetAudioListenerLocation,0x5424930,REAL,impl 0x5424930: 40534883ec40488b42204533c94885c0
ALokiPlayerController,GetCursorLocation,0x54249B0,REAL,impl 0x54249B0: 48895c24084889742418574883ec4049
ALokiPlayerController,GetDevFPSInfo,0x5424A50,REAL,impl 0x5424A50: 48895c24085556574883ec2033ffc744
ALokiPlayerController,GetHalfHeight,0x5424D40,REAL,impl 0x5424D40: 40534883ec20488b42204533c94885c0
ALokiPlayerController,GetHelpText,0x5424D70,REAL,impl 0x5424D70: 40534883ec30488b42204533c94885c0
ALokiPlayerController,GetHeroCharacter,0x5424DC0,REAL,impl 0x5424DC0: 40534883ec20488b42204533c94885c0
ALokiPlayerController,GetInventory,0x5424DF0,REAL,impl 0x5424DF0: 40534883ec20488b42204533c94885c0
ALokiPlayerController,GetInventoryOperations,0x5424E20,REAL,impl 0x5424E20: 40534883ec20488b42204533c94885c0
ALokiPlayerController,GetItemFromSlot,0x5424E50,REAL,impl 0x5424E50: 48895c24085556574883ec2033ff498b
ALokiPlayerController,GetLivingState,0x5424F20,REAL,impl 0x5424F20: 40534883ec20488b42204533c94885c0
ALokiPlayerController,GetLocalAbilitySystemModel,0x5424F50,REAL,impl 0x5424F50: 488b42204533c94885c0410f95c14c03
ALokiPlayerController,GetLokiCharacter,0x5425000,REAL,impl 0x5425000: 40534883ec20488b42204533c94885c0
ALokiPlayerController,GetLokiPlayerState,0x52EDA10,REAL,impl 0x52EDA10: 40534883ec20488b42204533c94885c0
ALokiPlayerController,GetPlayerCheats,0x54071C0,STRIPPED,wrapper-hides-stub 0x54071C0 -> tail-call 0xF7EB50 -> fold: xor eax;eax; ret (false/nullptr)
ALokiPlayerController,GetRecallTarget,0x5425230,REAL,impl 0x5425230: 40534883ec20488b42204533c94885c0
ALokiPlayerController,GetSpectatingState,0x5425260,REAL,impl 0x5425260: 40534883ec20488b42204533c94885c0
ALokiPlayerController,GetTeamIndex_BP,0x5425290,REAL,impl 0x5425290: 40534883ec20488b42204533c94885c0
ALokiPlayerController,HasNonDeadCharacter,0x5425370,REAL,impl 0x5425370: 40534883ec20488b42204533c94885c0
ALokiPlayerController,HasReportedTargetPlayer,0x54253A0,REAL,impl 0x54253A0: 48895c240848896c2410488974241857
ALokiPlayerController,HideActorUntilDropIsCloseToGround,0x54255F0,REAL,impl 0x54255F0: 48895c24084889742418574883ec2033
ALokiPlayerController,HideDebugMenu,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,IsActorHoveringEnabled,0x5425680,REAL,impl 0x5425680: 40534883ec20488b42204533c94885c0
ALokiPlayerController,IsAdmin,0x54256B0,REAL,impl 0x54256B0: 40534883ec20488b42204533c94885c0
ALokiPlayerController,IsDebugMenuVisible,0x52FD980,STRIPPED,wrapper-hides-stub 0x52FD980 -> tail-call 0xF7EB60 -> fold: xor al;al; ret (LokiIsServer FALSE)
ALokiPlayerController,IsGamepadActive,0x54256E0,REAL,impl 0x54256E0: 40534883ec20488b42204533c94885c0
ALokiPlayerController,IsSpectating,0x5425710,REAL,impl 0x5425710: 40534883ec20488b42204533c94885c0
ALokiPlayerController,IsUIReady_BP,0x5425740,REAL,impl 0x5425740: 48895c24084889742418574883ec2033
ALokiPlayerController,IsViewAllSpectator,0x54257D0,REAL,impl 0x54257D0: 40534883ec20488b42204533c94885c0
ALokiPlayerController,LokiConsumeInputKey,0x54258F0,REAL,impl 0x54258F0: 48895c24084889742410574883ec500f
ALokiPlayerController,MoveForward,0x54259E0,REAL,impl 0x54259E0: 48895c2408574883ec20488bdac74424
ALokiPlayerController,MoveRight,0x5425A60,REAL,impl 0x5425A60: 48895c2408574883ec20488bdac74424
ALokiPlayerController,NetProfile,0x5425AE0,REAL,impl 0x5425AE0: 48895c24104889742418574883ec2033
ALokiPlayerController,OnActionBindingsReset,0x5425CA0,REAL,impl 0x5425CA0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,OnActionBindingUpdated,0x5425C10,REAL,impl 0x5425C10: 48895c24084889742418574883ec2033
ALokiPlayerController,OnBattleRoyalePlayerPhaseChanged,0x5425CC0,REAL,impl 0x5425CC0: 48895c24085556574883ec4033ff488d
ALokiPlayerController,OnMovementInputUpdateReady,0x5425DF0,REAL,impl 0x5425DF0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,PlayCameraShake,0x5425E10,REAL,impl 0x5425E10: 488bc448895808555657488d68a14881
ALokiPlayerController,RebuildHelpText,0x5426000,REAL,impl 0x5426000: 48895c2408574883ec2033ff488bda48
ALokiPlayerController,RegisterMapMoveHandler,0x5426080,REAL,impl 0x5426080: 48895c2410488974241848897c242041
ALokiPlayerController,RelayInventoryInput,0x5426120,REAL,impl 0x5426120: 48895c24084889742418574883ec2033
ALokiPlayerController,RequestAdmin,0x54261B0,REAL,impl 0x54261B0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,RequestRecallTargetUI,0x5426320,REAL,impl 0x5426320: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ResetObjects,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,SendGameplayTagsReport,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,SendNetProfile,0x5426380,REAL,impl 0x5426380: 48895c240848896c2410488974241857
ALokiPlayerController,SendNetStat,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,SendPlayerGameLog,0x5426470,REAL,impl 0x5426470: 48895c24104889742418574883ec3048
ALokiPlayerController,ServerAddAbilityLevelNative,0x5426560,REAL,impl 0x5426560: 48895c24184889742420574883ec2048
ALokiPlayerController,ServerConsoleCommand,0x5426CD0,REAL,impl 0x5426CD0: 48895c24084889742410574883ec3033
ALokiPlayerController,ServerDebugAdvanceTime,0x5426D70,REAL,impl 0x5426D70: 48895c2410574883ec20488bdac74424
ALokiPlayerController,ServerDebugEnsureAllowRepeat,0x534BE80,DARK,page 0x534B000 all-zero
ALokiPlayerController,ServerDebugSetTime,0x5426E00,REAL,impl 0x5426E00: 48895c2410574883ec20488bdac74424
ALokiPlayerController,ServerDebugTimelineAddEvent,0x5426E90,REAL,impl 0x5426E90: 48895c24104889742418574883ec3048
ALokiPlayerController,ServerDebugTimelineReset,0x5426F80,REAL,impl 0x5426F80: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ServerDebugTimelineResetAndPause,0x5426FA0,REAL,impl 0x5426FA0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ServerDebugTimelineResume,0x5426FC0,REAL,impl 0x5426FC0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ServerEchoTimestamp,0x5426FE0,REAL,impl 0x5426FE0: 48895c2410574883ec20488bdac74424
ALokiPlayerController,ServerFillTeam,0x5427070,REAL,impl 0x5427070: 48895c24104889742418574883ec2033
ALokiPlayerController,ServerJoinTeam,0x5427100,REAL,impl 0x5427100: 48895c24104889742418574883ec2033
ALokiPlayerController,ServerLogTrainingAnalytics,0x5427190,REAL,impl 0x5427190: 48895c24184889742420574883ec3033
ALokiPlayerController,ServerNotifiesClientTransferCompleted,0x54272E0,REAL,impl 0x54272E0: 48895c24104889742418574883ec2033
ALokiPlayerController,ServerNotifyDiedToAbyss,0x5427370,REAL,impl 0x5427370: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ServerOverrideDropPlaneLocations,0x5427390,REAL,impl 0x5427390: 48895c2408574881ec90000000488bda
ALokiPlayerController,ServerPawnLivingStateChanged,0x5427490,REAL,impl 0x5427490: 48895c24084889742418574883ec2048
ALokiPlayerController,ServerPlatformDisconnect,0x5427560,REAL,impl 0x5427560: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ServerRequestAdmin,0x5427580,REAL,impl 0x5427580: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ServerRequestEACDisconnectForSelf,0x54275A0,REAL,impl 0x54275A0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ServerRequestSpawnLocation,0x54275C0,REAL,impl 0x54275C0: 48895c2408574883ec60488bda488bf9
ALokiPlayerController,ServerReturnFromAFK,0x54276E0,REAL,impl 0x54276E0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ServerSelectItemEvolution,0x5427700,REAL,impl 0x5427700: 405356574883ec2033ff488bda48897c
ALokiPlayerController,ServerSelectItemFancyPassive,0x54277E0,REAL,impl 0x54277E0: 405356574883ec2033ff488bda48897c
ALokiPlayerController,ServerSetDebugMode,0x54278C0,REAL,impl 0x54278C0: 48895c24184889742420574883ec2048
ALokiPlayerController,ServerSetDebugTarget,0x54279A0,REAL,impl 0x54279A0: 48895c24104889742418574883ec2033
ALokiPlayerController,ServerSetGameFeatureToggle,0x5427A30,REAL,impl 0x5427A30: 48895c24184889742420574883ec2048
ALokiPlayerController,ServerSpectateNextTeam,0x5427C50,REAL,impl 0x5427C50: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ServerSwitchSpectateTeam,0x5427C70,REAL,impl 0x5427C70: 48895c24104889742418574883ec2033
ALokiPlayerController,ServerToggleDebugMode,0x5427E30,REAL,impl 0x5427E30: 48895c2410574883ec20488bdac64424
ALokiPlayerController,ServerTriggerControllerCheatCommand,0x5427F60,REAL,impl 0x5427F60: 48895c24084889742410574883ec4033
ALokiPlayerController,SetGamepadAimDeadzone,0x5428080,REAL,impl 0x5428080: 48895c2408574883ec20488bdac74424
ALokiPlayerController,SetGamepadAimSensitivity,0x5428100,REAL,impl 0x5428100: 48895c2408574883ec20488bdac74424
ALokiPlayerController,SetHasReportedTargetPlayer,0x5428340,REAL,impl 0x5428340: 48895c24084889742410574883ec3033
ALokiPlayerController,SetInputRangeForAimingGamepad,0x54283E0,REAL,impl 0x54283E0: 48895c2408574883ec20488bdac74424
ALokiPlayerController,SetMaxCursorDistanceScreenPercent,0x5428460,REAL,impl 0x5428460: 48895c2408574883ec20488bdac74424
ALokiPlayerController,SetRecallTarget,0x54284E0,REAL,impl 0x54284E0: 48895c24084889742418574883ec2033
ALokiPlayerController,SetUseTwinStickControls,0x5428570,REAL,impl 0x5428570: 48895c24084889742418574883ec2033
ALokiPlayerController,ShowDebugMenu,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,SwitchToPlayingState,0x5428600,REAL,impl 0x5428600: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,SwitchToSpectatorState,0x5428620,REAL,impl 0x5428620: 40534883ec20488b42204533c94885c0
ALokiPlayerController,TickHelpText,0x5428650,REAL,impl 0x5428650: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ToggleDebugMenu,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,UIReadySplit,0x5428670,REAL,impl 0x5428670: 48895c2408574883ec2033ff488bda48
ALokiPlayerController,UpdateControlRotationAndHoverable,0x5428740,REAL,impl 0x5428740: 48895c240848896c2418565741564883
ALokiPlayerController,UpdateHoverable,0x5428870,REAL,impl 0x5428870: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,UpdateIsInDropPod,0x5428890,REAL,impl 0x5428890: 48895c24084889742418574883ec2033
ALokiPlayerController,UpdateLocalInventoryEvent,0x5428920,REAL,impl 0x5428920: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,UseInventoryItem,0x5428940,REAL,impl 0x5428940: 48895c24084889742418574883ec2033
ALokiPlayerController,WarnRequiresAdmin,0x54289D0,REAL,impl 0x54289D0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ZoomCameraIn,0x54289F0,REAL,impl 0x54289F0: 488b42204533c04885c0410f95c04c03
ALokiPlayerController,ZoomCameraOut,0x5428A10,REAL,impl 0x5428A10: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,AuthEnterDropPlane,0x542D580,REAL,impl 0x542D580: 48895c24084889742418574883ec2033
ULokiPlayerDropPlaneComponent,AuthSetCurrentRideable,0x2C2CE30,STRIPPED,wrapper-hides-stub 0x2C2CE30 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ULokiPlayerDropPlaneComponent,AuthSetDropComplete,0x542D610,REAL,impl 0x542D610: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,BroadcastEventRouterReady,0x542D650,REAL,impl 0x542D650: 48895c24084889742418574883ec2033
ULokiPlayerDropPlaneComponent,CanLaunchDropPod,0x542D6E0,REAL,impl 0x542D6E0: 40534883ec20488b42204533c94885c0
ULokiPlayerDropPlaneComponent,ClearSelectDropPodInputBinding,0x542D710,REAL,impl 0x542D710: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,ClearSelectedDropPodDestination,0x365BF40,REAL,impl 0x365BF40: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,FindValidDropLocationInRadius,0x542DE10,REAL,tail-call target 0x5605B90 on dark page 0x5605000; wrapper's own prologue looked real
ULokiPlayerDropPlaneComponent,ForwardMovementInput,0x542DF50,REAL,impl 0x542DF50: 48895c2408574883ec20488bdac74424
ULokiPlayerDropPlaneComponent,GetDropComplete,0x525F3E0,REAL,impl 0x525F3E0: 488b42204533c94885c0410f95c14c03
ULokiPlayerDropPlaneComponent,GetDropPod,0x542E160,REAL,impl 0x542E160: 488b42204533c94885c0410f95c14c03
ULokiPlayerDropPlaneComponent,GetSelectedDropPodDestination,0x542E2E0,REAL,impl 0x542E2E0: 48895c240848896c2410488974241857
ULokiPlayerDropPlaneComponent,IsLocalPlayerStateComp,0x542E430,REAL,impl 0x542E430: 40534883ec20488b42204533c94885c0
ULokiPlayerDropPlaneComponent,MulticastOnDropPodLaunched,0x53BD130,REAL,impl 0x53BD130: 48895c24104889742418574883ec2033
ULokiPlayerDropPlaneComponent,OnPlayerExitedDropPod,0x542E4A0,STRIPPED,wrapper-hides-stub 0x542E4A0 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ULokiPlayerDropPlaneComponent,OnRep_CurrentRideableObject,0x542E580,REAL,impl 0x542E580: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,OnRep_DropLocationSelected,0x542E5A0,REAL,impl 0x542E5A0: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,OnRep_DropPlane,0x542E5C0,REAL,impl 0x542E5C0: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,OnRep_DropPod,0x542E5E0,REAL,impl 0x542E5E0: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,RightMovementInput,0x542E8C0,REAL,impl 0x542E8C0: 48895c2408574883ec20488bdac74424
ULokiPlayerDropPlaneComponent,SelectDropPodDestination,0x542E940,REAL,tail-call target 0x56FA590 on dark page 0x56FA000; wrapper's own prologue looked real
ULokiPlayerDropPlaneComponent,ServerLaunchDropPod,0x3F74B90,REAL,impl 0x3F74B90: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,ServerPassDropLeader,0x3C651A0,REAL,impl 0x3C651A0: 488b42204533c04885c0410f95c04c03
ULokiPlayerDropPlaneComponent,ServerSetDropPodDestination,0x542E9F0,REAL,impl 0x542E9F0: 48895c2408574883ec40488bda488bf9
ULokiPlayerDropPlaneComponent,SetDropPodDestination,0x542EE20,REAL,impl 0x542EE20: 48895c24084889742410574883ec4033
ULokiPlayerDropPlaneComponent,TryLaunchDropPod,0x542EEF0,REAL,tail-call target 0x56FF1D0 on dark page 0x56FF000; wrapper's own prologue looked real
ULokiPlayerControllerArmoryComponentBase,GetAccountLevelArmory,0x542DFD0,REAL,impl 0x542DFD0: 405356574881ec40060000488b05a6c1
ULokiPlayerControllerArmoryComponentBase,GetArmory,0x542E0D0,REAL,impl 0x542E0D0: 40534883ec50488b42204533c94885c0
ULokiPlayerControllerArmoryComponentBase,IsItemInCurrentSeason,0x542E380,REAL,impl 0x542E380: 48895c240848896c2410488974241857
ULokiPlayerControllerArmoryComponentBase,OnRep_FullyUnlockedArmory,0x542E600,REAL,impl 0x542E600: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerArmoryComponentBase,OnRep_UnlockedArmoryStarOverride,0x542E620,REAL,impl 0x542E620: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerArmoryComponentBase,RemoveSeasonContentFromFullArmory,0x542E8A0,REAL,impl 0x542E8A0: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerArmoryComponentBase,ShouldUnlockFullArmory,0x542EEC0,REAL,impl 0x542EEC0: 40534883ec20488b42204533c94885c0
ULokiPlayerControllerArmoryComponentBase,UnlockFullArmory,0x542EF20,REAL,impl 0x542EF20: 488b42204533c04885c0410f95c04c03
ULokiPlayerGPSComponent,GetDeathCircle,0x542E130,REAL,impl 0x542E130: 40534883ec20488b42204533c94885c0
ULokiPlayerGPSComponent,GetFlashingSegmentIndex,0x542E180,REAL,impl 0x542E180: 40534883ec20488b42204533c94885c0
ULokiPlayerGPSComponent,GetIsInsideNextCircle,0x542E1B0,REAL,impl 0x542E1B0: 40534883ec20488b42204533c94885c0
ULokiPlayerGPSComponent,GetLokiCharacter,0x542E1E0,REAL,impl 0x542E1E0: 40534883ec20488b42204533c94885c0
ULokiPlayerGPSComponent,GetNearestPointOnNextCircle,0x542E2A0,REAL,impl 0x542E2A0: 40534883ec40488b42204533c94885c0
ULokiPlayerGPSComponent,RecalculateNavigation,0x542E880,REAL,tail-call target 0x56C72A0 on dark page 0x56C7000; wrapper's own prologue looked real
ULokiPlayerGPSComponent,ServerRequestManualTargetLocation,0x542E960,REAL,impl 0x542E960: 48895c2408574883ec60488bda488bf9
ULokiPlayerGPSComponent,ServerSetNavigationDestination,0x542EA70,REAL,impl 0x542EA70: 48895c2408574883ec60488bda488bf9
ULokiPlayerControllerAirshipComponent,OnDriveTowardsCursorChanged,0x542E460,REAL,impl 0x542E460: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerAirshipComponent,Server_BoostPressed,0x542EB00,REAL,impl 0x542EB00: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerAirshipComponent,Server_BoostReleased,0x542EB20,REAL,impl 0x542EB20: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerAirshipComponent,Server_ForwardThrottle,0x542EB40,REAL,impl 0x542EB40: 48895c2410574883ec20488bdac74424
ULokiPlayerControllerAirshipComponent,Server_HornPressed,0x365BF40,REAL,impl 0x365BF40: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerAirshipComponent,Server_Left,0x542EBD0,REAL,impl 0x542EBD0: 48895c24184889742420574883ec2048
ULokiPlayerControllerAirshipComponent,Server_ReverseThrottle,0x542ECB0,REAL,impl 0x542ECB0: 48895c2410574883ec20488bdac74424
ULokiPlayerControllerAirshipComponent,Server_Right,0x542ED40,REAL,impl 0x542ED40: 48895c24184889742420574883ec2048
ULokiPlayerInteractionComponent,ClientStopUsableInteraction,0x5287D00,REAL,impl 0x5287D00: 405356574883ec2033ff488bda48897c
ULokiPlayerInteractionComponent,ServerExecuteUsableInteraction,0x5289750,REAL,impl 0x5289750: 405356574883ec4033ff488bda48897c
ULokiPlayerInteractionComponent,ServerStopUsableInteraction,0x5289A40,REAL,impl 0x5289A40: 405356574883ec2033ff488bda48897c
ULokiPlayerControllerAirshipTurretComponent,Server_FirePressed,0x542EB20,REAL,impl 0x542EB20: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerAirshipTurretComponent,Server_FireReleased,0x365BF40,REAL,impl 0x365BF40: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerDamageNumbersComponent,BeginPlay,0x542D630,REAL,impl 0x542D630: 488b42204533c04885c0410f95c04c03
ULokiPlayerControllerDamageNumbersComponent,ClientOnDealtHealing,0x542D730,REAL,impl 0x542D730: 48895c24184889742420574881ec0003
ULokiPlayerControllerDamageNumbersComponent,ClientOnTookDamage,0x542D8E0,REAL,impl 0x542D8E0: 48895c241855565741564157488dac24
ULokiPlayerControllerDamageNumbersComponent,ClientOnTookHealing,0x542DBE0,REAL,impl 0x542DBE0: 48895c24184889742420574881ec0003
ULokiPlayerControllerDamageNumbersComponent,EndPlay,0x542DD90,REAL,impl 0x542DD90: 48895c2410574883ec20488bdac64424
ULokiPlayerControllerDamageNumbersComponent,ProcessDamageInstance,0x542E640,REAL,impl 0x542E640: 48895c2408488974241048897c241855
ULokiPlayerPlaytimeManager,GetLokiPlayerPlaytimeManager,0x542E210,REAL,impl 0x542E210: 48895c24084889742418574883ec2033
ULokiPlayerPlaytimeManager,GetPlaytimeSessionStart,0x3F9F210,REAL,impl 0x3F9F210: 488b42204533c94885c0410f95c14c03
ULokiPlayerPlaytimeManager,OnLoginStateChanged,0x542E480,REAL,impl 0x542E480: 488b42204533c04885c0410f95c04c03
ALokiPlayerStart,GetPlayerStartsOnTeam,0x5437430,REAL,impl 0x5437430: 48895c24084889742420574883ec3033
ALokiPlayerStart,GetSpawnLocation,0x5437630,REAL,impl 0x5437630: 40534883ec40488b42204533c94885c0
ALokiPlayerStart,OnRep_OverrideSpawnLocation,0x5438490,REAL,impl 0x5438490: 48895c2408574883ec60488bda488bf9
ALokiPlayerState,AddAssistStat,0x52FD8F0,STRIPPED,wrapper-hides-stub 0x52FD8F0 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerState,AddDeathsStat,0x52FD8F0,STRIPPED,wrapper-hides-stub 0x52FD8F0 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerState,AddItemToElimInventorySnapShot,0x5436310,REAL,impl 0x5436310: 48895c24084889742418574883ec2033
ALokiPlayerState,AddKillStat,0x52FD8F0,STRIPPED,wrapper-hides-stub 0x52FD8F0 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerState,AddKnockedStat,0x52FD8F0,STRIPPED,wrapper-hides-stub 0x52FD8F0 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerState,AddKnocksStat,0x52FD8F0,STRIPPED,wrapper-hides-stub 0x52FD8F0 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerState,AddLevelingPassiveEffect,0x54363A0,REAL,impl 0x54363A0: 48895c24084889742418574883ec2033
