rva,section,recorded_name,proposed_name,proposed_class,confidence,verdict,name_check,fn_entry,fn_offset,fn_tier,fn_extent,n_strings,evidence,why,record_kind,n_sources,sources,recorded_alts,sample_context
0x04C9E51,.text,ClientGlobal,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x04C9000 is all-zero in this dump (never decrypted),bare,4,docs/session-46-bp-hero-list-filter-FOUND.txt;docs/session-47-pickup.txt;memory/supervive-hero-roster-blocker.md;tools/sigbypass-mod/scan_and_load.cpp,FindFName,- GOTCHA (solved): FName ids DRIFT between runs (ClientGlobal was 0x4CA778 / 0x4C9E51 / 0x4CBAC9 /
0x04CA778,.text,ClientGlobal,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x04CA000 is all-zero in this dump (never decrypted),bare,4,docs/session-46-bp-hero-list-filter-FOUND.txt;docs/session-47-pickup.txt;memory/supervive-hero-roster-blocker.md;tools/sigbypass-mod/scan_and_load.cpp,FindFName,- GOTCHA (solved): FName ids DRIFT between runs (ClientGlobal was 0x4CA778 / 0x4C9E51 / 0x4CBAC9 /
0x04CBAB0,.text,FindFName,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x04CB000 is all-zero in this dump (never decrypted),bare,4,docs/scan-and-load-marker.txt;docs/session-46-bp-hero-list-filter-FOUND.txt;docs/session-47-pickup.txt;memory/supervive-hero-roster-blocker.md,ClientGlobal,[load] FindFName -> ClientGlobal=0x4CBAB0 Game=0x329
0x04CBAC9,.text,ClientGlobal,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x04CB000 is all-zero in this dump (never decrypted),bare,3,docs/session-46-bp-hero-list-filter-FOUND.txt;docs/session-47-pickup.txt;memory/supervive-hero-roster-blocker.md,FindFName,- GOTCHA (solved): FName ids DRIFT between runs (ClientGlobal was 0x4CA778 / 0x4C9E51 / 0x4CBAC9 /
0x04E5D77,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x04E5000 is all-zero in this dump (never decrypted),bare,1,docs/scan-on-browse-marker.txt,,[scan] type_fname=0x4E5D77 -> added=100
0x04E60CF,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x04E6000 is all-zero in this dump (never decrypted),bare,1,docs/scan-shim-marker.txt,,[apc] scan type_fname=0x4E60CF base=0x1A31F19B780 -> added=100
0x04E8B18,.text,DA_MissionPoolDailyChallenge_Planbee,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x04E8000 is all-zero in this dump (never decrypted),bare,2,docs/registration-shim-marker.txt;tools/sigbypass-mod/registration_shim.cpp,,[apc] [ 3/16] calling AddDynamicAsset for DA_MissionPoolDailyChallenge_Planbee (id-Name=0x003558A4 pkg=0x00431EF1 cls=0x004E8B18)
0x04E906D,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x04E9000 is all-zero in this dump (never decrypted),bare,1,docs/session-42-step8-FIX-WORKS.txt,,Minion(0x4E906D)            -> added=100
0x050AAC5,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x050A000 is all-zero in this dump (never decrypted),bare,1,docs/catalog-probe-marker.txt,,[dump]  [6] key.Type=0x1A568 key.Name=0x50AAC5 val=0x210616DC540 [val+0xc]=0x280031
0x050AACA,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x050A000 is all-zero in this dump (never decrypted),bare,1,docs/catalog-probe-marker.txt,,[dump]  [1] key.Type=0x1A568 key.Name=0x50AACA val=0x2106FB6AC40 [val+0xc]=0x280031
0x05172C5,.text,DA_MissionPoolDailyEasy,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0517000 is all-zero in this dump (never decrypted),bare,2,docs/registration-shim-marker.txt;tools/sigbypass-mod/registration_shim.cpp,,[apc] [ 4/16] calling AddDynamicAsset for DA_MissionPoolDailyEasy (id-Name=0x002A7E5A pkg=0x00360136 cls=0x005172C5)
0x053C539,.text,DA_MissionPoolWeeklyChallenge_Planbee,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x053C000 is all-zero in this dump (never decrypted),bare,2,docs/registration-shim-marker.txt;tools/sigbypass-mod/registration_shim.cpp,,[apc] [14/16] calling AddDynamicAsset for DA_MissionPoolWeeklyChallenge_Planbee (id-Name=0x003000F1 pkg=0x0053C539 cls=0x0031005C)
0x056032C,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0560000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,constexpr uint32 kName_DA_MissionPoolDailyPCB                 = 0x0056032C;
0x0569C2B,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0569000 is all-zero in this dump (never decrypted),bare,1,docs/catalog-probe-marker.txt,,[dump]  [5] key.Type=0x1A568 key.Name=0x569C2B val=0x210616DC180 [val+0xc]=0x280031
0x056BBFA,.text,DA_MissionPoolDailyPCB,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x056B000 is all-zero in this dump (never decrypted),bare,2,docs/registration-shim-marker.txt;tools/sigbypass-mod/registration_shim.cpp,,[apc] [ 6/16] calling AddDynamicAsset for DA_MissionPoolDailyPCB (id-Name=0x0056BBFA pkg=0x004421AA cls=0x002CB3A9)
0x05844E9,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0584000 is all-zero in this dump (never decrypted),bare,1,docs/scan-shim-marker.txt,,[apc] scan type_fname=0x5844E9 base=0x1A31F0E9980 -> added=0
0x05845A7,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0584000 is all-zero in this dump (never decrypted),bare,1,docs/scan-on-browse-marker.txt,,[scan] type_fname=0x5845A7 -> added=0
0x0584C90,.text,IsHidden,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0584000 is all-zero in this dump (never decrypted),bare,2,docs/session-47-tile-widget-FOUND.txt;memory/supervive-hero-roster-blocker.md,GetCatalogEntry;AssetID;CatalogManager,CatalogManager.GetCatalogEntry(AssetID). Found IsHidden's impl by FName (0x584C90 -> exec thunk +0x5260E60
0x0584CF8,.text,IsCatalogDataReady,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0584000 is all-zero in this dump (never decrypted),bare,2,docs/session-47-tile-widget-FOUND.txt;memory/supervive-hero-roster-blocker.md,GetCatalogManager;CatalogManager,GetCatalogManager -> IsCatalogDataReady. Found IsCatalogDataReady by FName (0x584CF8 -> exec thunk +0x5260DD0
0x05863F0,.text,OutputExecs,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0586000 is all-zero in this dump (never decrypted),"bare,labeled",8,docs/session-46-bp-hero-list-filter-FOUND.txt;docs/session-47-pickup.txt;git-log;memory/supervive-hero-roster-blocker.md,GetHeroCharacterList;GetHeroAssetFromPrimaryAssetId,Located it in the live process: findptr on its FName id 0x005863F0 returned the native-function
0x0586413,.text,LokiAssetManager,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0586000 is all-zero in this dump (never decrypted),bare,3,docs/lokiassetmanager-vtable-dump.md;git-log,NamePrivate,"**Validated identification:** ""LokiAssetManager"" lookup returned id=0x00586413,"
0x0586455,.text,LokiAssetManager,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0586000 is all-zero in this dump (never decrypted),bare,3,docs/session-42-step5-runtime-assetmgr-anchored.txt;memory/supervive-hero-roster-blocker.md,Default__LokiAssetManager;UClass,"- FName ids: ""LokiAssetManager""=0x586455, ""Default__LokiAssetManager""=0x6B05AD,"
0x0586483,.text,GetLokiAssetManager,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0586000 is all-zero in this dump (never decrypted),bare,1,docs/session-42-step5-runtime-assetmgr-anchored.txt,UObject,"""GetLokiAssetManager""=0x586483.  (UObject layout r2-findings: Class@+0x18,"
0x05864C7,.text,LokiAssetManagerSettings,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0586000 is all-zero in this dump (never decrypted),bare,1,docs/session-42-step5-runtime-assetmgr-anchored.txt,Default__LokiAssetManagerSettings,"""LokiAssetManagerSettings""=0x5864C7, ""Default__LokiAssetManagerSettings""=0x6B05DC,"
0x0586579,.text,GetDefaultCosmeticsBundleIdForHeroId,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0586000 is all-zero in this dump (never decrypted),bare,3,docs/next-session-prompt-skins-render.md;docs/session-53-customization-persistence.md;memory/supervive-customization-persistence.md,CosmeticsBundleId;StaticRegisterNatives,0x00586579; ANSI @RVA 0x888E9C0; StaticRegisterNatives table @RVA 0x9BA7F58; exec thunk
0x0587ADC,.text,GetHeroCharacterList,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0587000 is all-zero in this dump (never decrypted),bare,2,docs/session-46-bp-hero-list-filter-FOUND.txt;docs/session-47-pickup.txt,,impl ptr). GetHeroCharacterList FName id 0x00587ADC.
0x058FE9D,.text,MissionModel,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x058F000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,- `MissionModel` (id 0x0058FE9D)
0x058FEC9,.text,CmpIdx,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x058F000 is all-zero in this dump (never decrypted),bare,3,docs/lokiassetmanager-vtable-dump.md;git-log,NamePrivate;UMissionsModel;UClass,CmpIdx is 0x0058FEC9 — matches the UMissionsModel UClass name
0x058FEE1,.text,CreateMissionModelFromFinalProgress,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x058F000 is all-zero in this dump (never decrypted),bare,3,docs/lokiassetmanager-vtable-dump.md;git-log;memory/supervive-hero-roster-blocker.md,,- `CreateMissionModelFromFinalProgress` (0x0058FEE1) — the factory function
0x058FEFF,.text,GetActiveMissionModel,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x058F000 is all-zero in this dump (never decrypted),bare,3,docs/lokiassetmanager-vtable-dump.md;git-log;memory/supervive-hero-roster-blocker.md,UMissionsModel;FNames;UFunction,| GetActiveMissionModel | 0x0058FEFF | 0x16AC8904A90 | 0x7FF664B75A20 (RVA +0x54A5A20) |
0x058FF0B,.text,GetClaimableMissionModel,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x058F000 is all-zero in this dump (never decrypted),bare,3,docs/lokiassetmanager-vtable-dump.md;git-log;memory/supervive-hero-roster-blocker.md,UMissionsModel;FNames;UFunction,"| GetClaimableMissionModel | 0x0058FF0B | 0x16AC8904B80 | (immediately after, +0xF0) |"
0x058FF4F,.text,OnPSMissionsUpdated,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x058F000 is all-zero in this dump (never decrypted),bare,4,docs/dedicated-server-stub.md;docs/lokiassetmanager-vtable-dump.md;git-log;memory/supervive-hero-roster-blocker.md,TSet;PlayerState,"- That TSet is populated ONLY via `OnPSMissionsUpdated` (FName 0x0058FF4F),"
0x0590044,.text,TSet,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,1,docs/session-52-missions-page-decompiled.txt,TMap,"0x00590044, Outer@+0x28). Three TMap/TSet blocks at +0x30 / +0x80 / +0xD0 (0x50 stride,"
0x059005C,.text,UMissionModel,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,1,docs/session-52-missions-page-decompiled.txt,CreateMissionModelFromFinalProgress,CreateMissionModelFromFinalProgress  id=0x0059005C   (FACTORY: builds a UMissionModel)
0x059007A,.text,GetActiveMissionModel,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,1,docs/session-52-missions-page-decompiled.txt,,GetActiveMissionModel                id=0x0059007A
0x05900A1,.text,GetMissionModel,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,1,docs/session-52-missions-page-decompiled.txt,,GetMissionModel                      id=0x005900A1
0x05900AA,.text,GetMissionModelsForAssetID,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,1,docs/session-52-missions-page-decompiled.txt,,GetMissionModelsForAssetID           id=0x005900AA
0x05900B8,.text,GetMissions,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,1,docs/session-52-missions-page-decompiled.txt,,GetMissions                          id=0x005900B8   (reader; proven BP-callable)
0x05900CA,.text,OnPSMissionsUpdated,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,1,docs/session-52-missions-page-decompiled.txt,,OnPSMissionsUpdated                  id=0x005900CA   (INGEST handler: replicated data ->
0x05904F7,.text,TryPickMyHeroAndCosmetics,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,8,docs/session-49-click-center-offline-model.txt;docs/session-49-pickup-selected-hunter-click-routing.txt;docs/session-50-pickup-mainmenu-refresh.txt;memory/supervive-hero-roster-blocker.md,TryPick;PartyManager;UPartyManager,"UPartyManager instance (GUObjectArray class ""PartyManager"") + the TryPick UFunction (FName 0x005904F7,"
0x0590BBE,.text,GetMissionsModel,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,| GetMissionsModel | 0x00590BBE | (sibling) | (TBD) |
0x0590BC7,.text,GetProgressionManager,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0590000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,| GetProgressionManager | 0x00590BC7 | (sibling) | (TBD) |
0x05A7ECC,.text,Default__Object,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x05A7000 is all-zero in this dump (never decrypted),bare,3,docs/session-42-step7-payload-design.txt;git-log;memory/supervive-hero-roster-blocker.md,UObject;UAssetManager,0x5A7ECC -> vtable 0x7FF68A16F490). Diffed UObject vs UAssetManager vtables: UObject's
0x05BB216,.text,Default__AssetRegistryImpl,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x05BB000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,1. Found `Default__AssetRegistryImpl` FName id 0x005BB216 → CDO @ 0x16AC83F63B0.
0x05BB388,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x05BB000 is all-zero in this dump (never decrypted),bare,1,docs/next-session-prompt-s43.md,,name id 0x5BB388.)
0x05E69D6,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x05E6000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,constexpr uint32 kType_Items               = 0x005E69D6; // block=94  off=0xD3AC
0x06002C4,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0600000 is all-zero in this dump (never decrypted),bare,1,git-log,,"Verified Pools IS a real FName (id 0x006002C4, block 96, adjacent to"
0x06002E0,.text,MissionData,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0600000 is all-zero in this dump (never decrypted),bare,1,git-log,,"clustering analysis (block 96, around the MissionData struct FName 0x006002E0):"
0x0627B86,.text,NextWeeklyRefreshTime,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0627000 is all-zero in this dump (never decrypted),bare,2,docs/lokiassetmanager-vtable-dump.md;git-log,FDateTime,| `NextWeeklyRefreshTime` | 0x00627B86 | 0x38 | FDateTime |
0x0627B92,.text,NextDailiesRefreshTime,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0627000 is all-zero in this dump (never decrypted),bare,2,docs/lokiassetmanager-vtable-dump.md;git-log,FDateTime,| `NextDailiesRefreshTime` | 0x00627B92 | 0x30 | FDateTime |
0x0627C84,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0627000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,constexpr uint32 kType_Powers              = 0x00627C84; // block=98  off=0xF908
0x0628068,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0628000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,constexpr uint32 kType_GameAugments        = 0x00628068; // block=98  off=0x100D0
0x0628078,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0628000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,constexpr uint32 kType_Minions             = 0x00628078; // block=98  off=0x100F0
0x06280B6,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0628000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,constexpr uint32 kType_PlayerTitles        = 0x006280B6; // block=98  off=0x1016C
0x06280C6,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x0628000 is all-zero in this dump (never decrypted),bare,1,docs/lokiassetmanager-vtable-dump.md,,constexpr uint32 kType_Emotes              = 0x006280C6; // block=98  off=0x1018C
0x064D7B8,.text,MissionPoolIDs,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x064D000 is all-zero in this dump (never decrypted),bare,2,docs/lokiassetmanager-vtable-dump.md;git-log,MissionPoolAssets,"| `MissionPoolIDs` | 0x0064D7B8 | block 100, off 0x1AF70 — property name |"
0x064E8E7,.text,MissionPoolAssets,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x064E000 is all-zero in this dump (never decrypted),bare,6,docs/lokiassetmanager-vtable-dump.md;git-log;memory/supervive-hero-roster-blocker.md,FProperty;NamePool;MissionPoolAssets_Key,"| `MissionPoolAssets` | 0x0064E8E7 | block 100, off 0x1D1CE — TMap value field |"
0x064E8F1,.text,MissionPoolAssets_Key,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x064E000 is all-zero in this dump (never decrypted),bare,3,docs/lokiassetmanager-vtable-dump.md;git-log,BindToMissions;FProperty;TMap,"| `MissionPoolAssets_Key` | 0x0064E8F1 | block 100, off 0x1D1E2 — TMap key companion |"
