t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
60.550,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
60.803,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
61.055,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
61.308,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
61.560,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
61.811,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
62.063,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
62.315,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
62.567,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
62.819,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
63.071,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
63.323,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
63.575,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
63.827,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
64.079,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
64.332,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
64.584,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
64.835,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
65.087,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
65.340,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
65.593,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
65.845,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
66.099,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
66.350,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
66.602,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
66.854,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
67.106,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
67.358,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
67.610,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
67.863,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
68.115,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
68.368,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
68.620,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
68.873,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
69.125,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
69.378,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
69.630,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
69.882,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
70.136,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
70.388,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
70.640,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
70.893,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
71.146,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
71.399,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
71.651,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
71.904,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
72.156,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
72.408,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
