owner_kind,owner_index,owner_type,owner_unreal_path,member_kind,member_index,declaration,unreal_name,as_class_name,script_name,static_in_unreal,static_in_script,global_scope,not_as_property,trivial,world_context_arg,determines_output_arg,can_write,can_read,can_edit,gen_getter,gen_setter,gen_name,gen_handle,gen_unresolved_object,file_offset
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,3,FText GetDisplayText() const,GetDisplayText,,,0,0,0,0,0,-1,-1,,,,,,,,,0x342d4c
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,4,int GetNumActors(),GetNumActors,,,0,0,0,0,0,-1,-1,,,,,,,,,0x342d9e
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,5,int GetNumDependencies(),GetNumDependencies,,,0,0,0,0,0,-1,-1,,,,,,,,,0x342de4
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,6,UVariantSet GetParent(),GetParent,,,0,0,0,0,0,-1,-1,,,,,,,,,0x342e36
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,7,UTexture2D GetThumbnail(),GetThumbnail,,,0,0,0,0,0,-1,-1,,,,,,,,,0x342e7e
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,8,bool IsActive(),IsActive,,,0,0,0,0,0,-1,-1,,,,,,,,,0x342ecb
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,9,void SetDisplayText(const FText& NewDisplayText),SetDisplayText,,,0,0,0,0,0,-1,-1,,,,,,,,,0x342f0a
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,10,"void SetThumbnailFromCamera(UObject WorldContextObject,const FTransform& CameraTransform,float32 FOVDegrees = 50.000000,float32 MinZ = 50.000000,float32 Gamma = 2.200000)",SetThumbnailFromCamera,,,0,0,0,0,0,0,-1,,,,,,,,,0x342f70
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,11,void SetThumbnailFromEditorViewport(),SetThumbnailFromEditorViewport,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343058
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,12,void SetThumbnailFromFile(FString FilePath),SetThumbnailFromFile,,,0,0,0,0,0,-1,-1,,,,,,,,,0x3430c3
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,13,void SetThumbnailFromTexture(UTexture2D NewThumbnail),SetThumbnailFromTexture,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34312a
class,2616,UVariant,/Script/VariantManagerContent.Variant,method,14,void SwitchOn(),SwitchOn,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34319e
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,0,FText GetDisplayText() const,GetDisplayText,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34327b
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,1,int GetNumVariants() const,GetNumVariants,,,0,0,0,0,0,-1,-1,,,,,,,,,0x3432cd
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,2,ULevelVariantSets GetParent(),GetParent,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34331d
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,3,UTexture2D GetThumbnail(),GetThumbnail,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34336b
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,4,UVariant GetVariant(int VariantIndex),GetVariant,,,0,0,0,0,0,-1,-1,,,,,,,,,0x3433b8
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,5,UVariant GetVariantByName(FString VariantName),GetVariantByName,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34340f
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,6,void SetDisplayText(const FText& NewDisplayText),SetDisplayText,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343475
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,7,"void SetThumbnailFromCamera(UObject WorldContextObject,const FTransform& CameraTransform,float32 FOVDegrees = 50.000000,float32 MinZ = 50.000000,float32 Gamma = 2.200000)",SetThumbnailFromCamera,,,0,0,0,0,0,0,-1,,,,,,,,,0x3434db
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,8,void SetThumbnailFromEditorViewport(),SetThumbnailFromEditorViewport,,,0,0,0,0,0,-1,-1,,,,,,,,,0x3435c3
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,9,void SetThumbnailFromFile(FString FilePath),SetThumbnailFromFile,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34362e
class,2618,UVariantSet,/Script/VariantManagerContent.VariantSet,method,10,void SetThumbnailFromTexture(UTexture2D NewThumbnail),SetThumbnailFromTexture,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343695
class,2623,UNiagaraAssetTagDefinitions,/Script/Niagara.NiagaraAssetTagDefinitions,property,0,FText DisplayName,DisplayName,,,,,,,,,,0,0,0,0,0,,0,0,0x3438b2
class,2623,UNiagaraAssetTagDefinitions,/Script/Niagara.NiagaraAssetTagDefinitions,property,1,FText Description,Description,,,,,,,,,,0,0,0,0,0,,0,0,0x3438f8
class,2623,UNiagaraAssetTagDefinitions,/Script/Niagara.NiagaraAssetTagDefinitions,property,2,TArray<FNiagaraAssetTagDefinition> TagDefinitions,TagDefinitions,,,,,,,,,,0,0,0,0,0,,0,0,0x34393e
class,2623,UNiagaraAssetTagDefinitions,/Script/Niagara.NiagaraAssetTagDefinitions,property,3,bool bDisplayTagsAsFlatList,bDisplayTagsAsFlatList,,,,,,,,,,0,0,0,0,0,,0,0,0x3439a7
class,2623,UNiagaraAssetTagDefinitions,/Script/Niagara.NiagaraAssetTagDefinitions,property,4,int SortOrder,SortOrder,,,,,,,,,,0,0,0,0,0,,0,0,0x343a02
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,0,"bool InitAccess(FNiagaraDataChannelSearchParameters SearchParams,bool bReadPrevFrameData)",InitAccess,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343af4
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,1,int Num() const,Num,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343b7f
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,2,"bool ReadBool(FName VarName,int Index,bool& IsValid) const",ReadBool,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343bb9
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,3,"uint8 ReadEnum(FName VarName,int Index,bool& IsValid) const",ReadEnum,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343c23
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,4,"float64 ReadFloat(FName VarName,int Index,bool& IsValid) const",ReadFloat,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343c8e
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,5,"FNiagaraID ReadID(FName VarName,int Index,bool& IsValid) const",ReadID,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343cfd
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,6,"int ReadInt(FName VarName,int Index,bool& IsValid) const",ReadInt,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343d69
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,7,"FLinearColor ReadLinearColor(FName VarName,int Index,bool& IsValid) const",ReadLinearColor,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343dd0
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,8,"FVector ReadPosition(FName VarName,int Index,bool& IsValid) const",ReadPosition,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343e50
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,9,"FQuat ReadQuat(FName VarName,int Index,bool& IsValid) const",ReadQuat,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343ec5
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,10,"FNiagaraSpawnInfo ReadSpawnInfo(FName VarName,int Index,bool& IsValid) const",ReadSpawnInfo,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343f30
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,11,"FVector ReadVector(FName VarName,int Index,bool& IsValid) const",ReadVector,,,0,0,0,0,0,-1,-1,,,,,,,,,0x343fb1
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,12,"FVector2D ReadVector2D(FName VarName,int Index,bool& IsValid) const",ReadVector2D,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344022
class,2625,UNiagaraDataChannelReader,/Script/Niagara.NiagaraDataChannelReader,method,13,"FVector4 ReadVector4(FName VarName,int Index,bool& IsValid) const",ReadVector4,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344099
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,0,"bool InitWrite(FNiagaraDataChannelSearchParameters SearchParams,int Count,bool bVisibleToGame,bool bVisibleToCPU,bool bVisibleToGPU,const FString& DebugSource)",InitWrite,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344160
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,1,int Num() const,Num,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344230
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,2,"void WriteBool(FName VarName,int Index,bool InData)",WriteBool,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34426a
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,3,"void WriteEnum(FName VarName,int Index,uint8 InData)",WriteEnum,,,0,0,0,0,0,-1,-1,,,,,,,,,0x3442ce
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,4,"void WriteFloat(FName VarName,int Index,float64 InData)",WriteFloat,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344333
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,5,"void WriteID(FName VarName,int Index,FNiagaraID InData)",WriteID,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34439c
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,6,"void WriteInt(FName VarName,int Index,int InData)",WriteInt,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344402
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,7,"void WriteLinearColor(FName VarName,int Index,FLinearColor InData)",WriteLinearColor,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344463
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,8,"void WritePosition(FName VarName,int Index,FVector InData)",WritePosition,,,0,0,0,0,0,-1,-1,,,,,,,,,0x3444dd
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,9,"void WriteQuat(FName VarName,int Index,FQuat InData)",WriteQuat,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34454c
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,10,"void WriteSpawnInfo(FName VarName,int Index,FNiagaraSpawnInfo InData)",WriteSpawnInfo,,,0,0,0,0,0,-1,-1,,,,,,,,,0x3445b1
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,11,"void WriteVector(FName VarName,int Index,FVector InData)",WriteVector,,,0,0,0,0,0,-1,-1,,,,,,,,,0x34462c
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,12,"void WriteVector2D(FName VarName,int Index,FVector2D InData)",WriteVector2D,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344697
class,2626,UNiagaraDataChannelWriter,/Script/Niagara.NiagaraDataChannelWriter,method,13,"void WriteVector4(FName VarName,int Index,FVector4 InData)",WriteVector4,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344708
class,2627,UNiagaraDataChannelHandler,/Script/Niagara.NiagaraDataChannelHandler,method,0,UNiagaraDataChannelReader GetDataChannelReader(),GetDataChannelReader,,,0,0,0,0,0,-1,-1,,,,,,,,,0x3447cb
class,2627,UNiagaraDataChannelHandler,/Script/Niagara.NiagaraDataChannelHandler,method,1,UNiagaraDataChannelWriter GetDataChannelWriter(),GetDataChannelWriter,,,0,0,0,0,0,-1,-1,,,,,,,,,0x344837
class,2628,UNiagaraDataChannelAsset,/Script/Niagara.NiagaraDataChannelAsset,property,0,UNiagaraDataChannel unresolved_object DataChannel,DataChannel,,,,,,,,,,0,0,0,0,0,,0,0,0x3448f8
class,2629,UNiagaraDataChannel,/Script/Niagara.NiagaraDataChannel,property,0,TArray<FNiagaraDataChannelVariable> ChannelVariables,ChannelVariables,,,,,,,,,,0,0,0,0,0,,0,0,0x3449a5
class,2629,UNiagaraDataChannel,/Script/Niagara.NiagaraDataChannel,property,1,bool bKeepPreviousFrameData,bKeepPreviousFrameData,,,,,,,,,,0,0,0,0,0,,0,0,0x344a13
class,2629,UNiagaraDataChannel,/Script/Niagara.NiagaraDataChannel,property,2,bool bEnforceTickGroupReadWriteOrder,bEnforceTickGroupReadWriteOrder,,,,,,,,,,0,0,0,0,0,,0,0,0x344a6e
class,2629,UNiagaraDataChannel,/Script/Niagara.NiagaraDataChannel,property,3,ETickingGroup FinalWriteTickGroup,FinalWriteTickGroup,,,,,,,,,,0,0,0,0,0,,0,0,0x344adb
class,2632,UNiagaraDataChannel_Islands,/Script/Niagara.NiagaraDataChannel_Islands,property,0,ENiagraDataChannel_IslandMode Mode,Mode,,,,,,,,,,0,0,0,0,0,,0,0,0x344c48
class,2632,UNiagaraDataChannel_Islands,/Script/Niagara.NiagaraDataChannel_Islands,property,1,FVector InitialExtents,InitialExtents,,,,,,,,,,0,0,0,0,0,,0,0,0x344c98
class,2632,UNiagaraDataChannel_Islands,/Script/Niagara.NiagaraDataChannel_Islands,property,2,FVector MaxExtents,MaxExtents,,,,,,,,,,0,0,0,0,0,,0,0,0x344ce6
class,2632,UNiagaraDataChannel_Islands,/Script/Niagara.NiagaraDataChannel_Islands,property,3,FVector PerElementExtents,PerElementExtents,,,,,,,,,,0,0,0,0,0,,0,0,0x344d2c
class,2632,UNiagaraDataChannel_Islands,/Script/Niagara.NiagaraDataChannel_Islands,property,4,TArray<TSoftObjectPtr<UNiagaraSystem>> Systems,Systems,,,,,,,,,,0,0,0,0,0,,0,0,0x344d80
class,2632,UNiagaraDataChannel_Islands,/Script/Niagara.NiagaraDataChannel_Islands,property,5,int IslandPoolSize,IslandPoolSize,,,,,,,,,,0,0,0,0,0,,0,0,0x344ddf
class,2632,UNiagaraDataChannel_Islands,/Script/Niagara.NiagaraDataChannel_Islands,property,6,FNDCIslandDebugDrawSettings DebugDrawSettings,DebugDrawSettings,,,,,,,,,,0,0,0,0,0,,0,0,0x344e29
class,2636,UNiagaraDataInterfaceDataChannelRead,/Script/Niagara.NiagaraDataInterfaceDataChannelRead,property,0,UNiagaraDataChannelAsset unresolved_object Channel,Channel,,,,,,,,,,0,0,0,0,0,,0,0,0x345001
class,2636,UNiagaraDataInterfaceDataChannelRead,/Script/Niagara.NiagaraDataInterfaceDataChannelRead,property,1,bool bReadCurrentFrame,bReadCurrentFrame,,,,,,,,,,0,0,0,0,0,,0,0,0x345064
class,2636,UNiagaraDataInterfaceDataChannelRead,/Script/Niagara.NiagaraDataInterfaceDataChannelRead,property,2,bool bUpdateSourceDataEveryTick,bUpdateSourceDataEveryTick,,,,,,,,,,0,0,0,0,0,,0,0,0x3450b5
class,2636,UNiagaraDataInterfaceDataChannelRead,/Script/Niagara.NiagaraDataInterfaceDataChannelRead,property,3,bool bOverrideSpawnGroupToDataChannelIndex,bOverrideSpawnGroupToDataChannelIndex,,,,,,,,,,0,0,0,0,0,,0,0,0x345118
class,2638,UNiagaraDataInterfaceDataChannelWrite,/Script/Niagara.NiagaraDataInterfaceDataChannelWrite,property,0,ENiagaraDataChannelAllocationMode AllocationMode,AllocationMode,,,,,,,,,,0,0,0,0,0,,0,0,0x34525d
class,2638,UNiagaraDataInterfaceDataChannelWrite,/Script/Niagara.NiagaraDataInterfaceDataChannelWrite,property,1,uint AllocationCount,AllocationCount,,,,,,,,,,0,0,0,0,0,,0,0,0x3452c5
class,2638,UNiagaraDataInterfaceDataChannelWrite,/Script/Niagara.NiagaraDataInterfaceDataChannelWrite,property,2,bool bPublishToGame,bPublishToGame,,,,,,,,,,0,0,0,0,0,,0,0,0x345312
class,2638,UNiagaraDataInterfaceDataChannelWrite,/Script/Niagara.NiagaraDataInterfaceDataChannelWrite,property,3,bool bPublishToCPU,bPublishToCPU,,,,,,,,,,0,0,0,0,0,,0,0,0x34535d
class,2638,UNiagaraDataInterfaceDataChannelWrite,/Script/Niagara.NiagaraDataInterfaceDataChannelWrite,property,4,bool bPublishToGPU,bPublishToGPU,,,,,,,,,,0,0,0,0,0,,0,0,0x3453a6
class,2638,UNiagaraDataInterfaceDataChannelWrite,/Script/Niagara.NiagaraDataInterfaceDataChannelWrite,property,5,bool bUpdateDestinationDataEveryTick,bUpdateDestinationDataEveryTick,,,,,,,,,,0,0,0,0,0,,0,0,0x3453ef
class,2638,UNiagaraDataInterfaceDataChannelWrite,/Script/Niagara.NiagaraDataInterfaceDataChannelWrite,property,6,UNiagaraDataChannelAsset unresolved_object Channel,Channel,,,,,,,,,,0,0,0,0,0,,0,0,0x34545c
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,0,bool bSystemsSupportLargeWorldCoordinates,bSystemsSupportLargeWorldCoordinates,,,,,,,,,,0,0,0,0,0,,0,0,0x345660
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,1,bool bEnforceStrictStackTypes,bEnforceStrictStackTypes,,,,,,,,,,0,0,0,0,0,,0,0,0x3456d7
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,2,bool bExperimentalVMEnabled,bExperimentalVMEnabled,,,,,,,,,,0,0,0,0,0,,0,0,0x345736
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,3,bool bStatelessEmittersEnabled,bStatelessEmittersEnabled,,,,,,,,,,0,0,0,0,0,,0,0,0x345791
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,4,bool bAccurateQuatInterpolation,bAccurateQuatInterpolation,,,,,,,,,,0,0,0,0,0,,0,0,0x3457f2
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,5,ENiagaraCompileErrorSeverity InvalidNamespaceWriteSeverity,InvalidNamespaceWriteSeverity,,,,,,,,,,0,0,0,0,0,,0,0,0x345855
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,6,bool bLimitDeltaTime,bLimitDeltaTime,,,,,,,,,,0,0,0,0,0,,0,0,0x3458d6
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,7,float32 MaxDeltaTimePerTick,MaxDeltaTimePerTick,,,,,,,,,,0,0,0,0,0,,0,0,0x345923
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,8,FSoftObjectPath DefaultEffectType,DefaultEffectType,,,,,,,,,,0,0,0,0,0,,0,0,0x34597b
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,9,FSoftObjectPath RequiredEffectType,RequiredEffectType,,,,,,,,,,0,0,0,0,0,,0,0,0x3459d7
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,10,FSoftObjectPath InstantCueEffectType,InstantCueEffectType,,,,,,,,,,0,0,0,0,0,,0,0,0x345a35
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,11,TArray<FSoftObjectPath> PersistentCueEffectTypes,PersistentCueEffectTypes,,,,,,,,,,0,0,0,0,0,,0,0,0x345a97
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,12,bool bAllowCreateActorFromSystemWithNoEffectType,bAllowCreateActorFromSystemWithNoEffectType,,,,,,,,,,0,0,0,0,0,,0,0,0x345b09
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,13,FLinearColor PositionPinTypeColor,PositionPinTypeColor,,,,,,,,,,0,0,0,0,0,,0,0,0x345b8e
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,14,ENiagaraStripScriptByteCodeOption ByteCodeStripOption,ByteCodeStripOption,,,,,,,,,,0,0,0,0,0,,0,0,0x345bed
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,15,TArray<FText> QualityLevels,QualityLevels,,,,,,,,,,0,0,0,0,0,,0,0,0x345c5f
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,16,"TMap<FString, FText> ComponentRendererWarningsPerClass",ComponentRendererWarningsPerClass,,,,,,,,,,0,0,0,0,0,,0,0,0x345cb1
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,17,ETextureRenderTargetFormat DefaultRenderTargetFormat,DefaultRenderTargetFormat,,,,,,,,,,0,0,0,0,0,,0,0,0x345d32
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,18,ENiagaraGpuBufferFormat DefaultGridFormat,DefaultGridFormat,,,,,,,,,,0,0,0,0,0,,0,0,0x345da9
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,19,ENiagaraDefaultRendererMotionVectorSetting DefaultRendererMotionVectorSetting,DefaultRendererMotionVectorSetting,,,,,,,,,,0,0,0,0,0,,0,0,0x345e0d
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,20,ENiagaraDefaultRendererPixelCoverageMode DefaultPixelCoverageMode,DefaultPixelCoverageMode,,,,,,,,,,0,0,0,0,0,,0,0,0x345ea6
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,21,ENiagaraDefaultSortPrecision DefaultSortPrecision,DefaultSortPrecision,,,,,,,,,,0,0,0,0,0,,0,0,0x345f29
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,22,ENiagaraDefaultGpuTranslucentLatency DefaultGpuTranslucentLatency,DefaultGpuTranslucentLatency,,,,,,,,,,0,0,0,0,0,,0,0,0x345f98
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,23,float32 DefaultLightInverseExposureBlend,DefaultLightInverseExposureBlend,,,,,,,,,,0,0,0,0,0,,0,0,0x34601f
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,24,bool NDISkelMesh_SupportReadingDeformedGeometry,NDISkelMesh_SupportReadingDeformedGeometry,,,,,,,,,,0,0,0,0,0,,0,0,0x346091
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,25,bool NDISkelMesh_Support16BitIndexWeight,NDISkelMesh_Support16BitIndexWeight,,,,,,,,,,0,0,0,0,0,,0,0,0x346114
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,26,ENDISkelMesh_GpuMaxInfluences NDISkelMesh_GpuMaxInfluences,NDISkelMesh_GpuMaxInfluences,,,,,,,,,,0,0,0,0,0,,0,0,0x346189
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,27,ENDISkelMesh_GpuUniformSamplingFormat NDISkelMesh_GpuUniformSamplingFormat,NDISkelMesh_GpuUniformSamplingFormat,,,,,,,,,,0,0,0,0,0,,0,0,0x346209
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,28,ENDISkelMesh_AdjacencyTriangleIndexFormat NDISkelMesh_AdjacencyTriangleIndexFormat,NDISkelMesh_AdjacencyTriangleIndexFormat,,,,,,,,,,0,0,0,0,0,,0,0,0x3462a1
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,29,bool NDIStaticMesh_AllowDistanceFields,NDIStaticMesh_AllowDistanceFields,,,,,,,,,,0,0,0,0,0,,0,0,0x346345
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,30,TArray<ENDICollisionQuery_AsyncGpuTraceProvider> NDICollisionQuery_AsyncGpuTraceProviderOrder,NDICollisionQuery_AsyncGpuTraceProviderOrder,,,,,,,,,,0,0,0,0,0,,0,0,0x3463b6
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,31,FString SimCacheAuxiliaryFileBasePath,SimCacheAuxiliaryFileBasePath,,,,,,,,,,0,0,0,0,0,,0,0,0x346469
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,32,int64 SimCacheMaxCPUMemoryVolumetrics,SimCacheMaxCPUMemoryVolumetrics,,,,,,,,,,0,0,0,0,0,,0,0,0x3464d5
class,2643,UNiagaraSettings,/Script/Niagara.NiagaraSettings,property,33,TArray<FNiagaraPlatformSetRedirect> PlatformSetRedirects,PlatformSetRedirects,,,,,,,,,,0,0,0,0,0,,0,0,0x346543
class,2645,UNiagaraStatelessEmitter,/Script/Niagara.NiagaraStatelessEmitter,property,0,UClass unresolved_object EmitterTemplateClass,EmitterTemplateClass,,,,,,,,,,0,0,0,0,0,,0,0,0x346677
class,2645,UNiagaraStatelessEmitter,/Script/Niagara.NiagaraStatelessEmitter,property,1,bool bDeterministic,bDeterministic,,,,,,,,,,0,0,0,0,0,,0,0,0x3466e2
class,2645,UNiagaraStatelessEmitter,/Script/Niagara.NiagaraStatelessEmitter,property,2,int RandomSeed,RandomSeed,,,,,,,,,,0,0,0,0,0,,0,0,0x34672d
