t_sec,t_wall,LocX,LocY,LocZ,VelX,VelY,VelZ,AccX,AccY,AccZ,CIV1x,CIV1y,CIV1z,CIV2x,CIV2y,CIV2z,CIV3x,CIV3y,CIV3z,CIVmaxMag2D,Mode,GravScale,AnalogMod,AirCtl,AirCtlBoost,AirCtlThr,FallLatFr
110.709,1788986398.042,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
110.824,1788986398.157,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
110.926,1788986398.259,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
111.049,1788986398.382,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
111.152,1788986398.486,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
111.265,1788986398.598,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
111.407,1788986398.740,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
111.509,1788986398.843,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
111.631,1788986398.965,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
111.748,1788986399.081,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
111.850,1788986399.184,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
111.953,1788986399.286,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.057,1788986399.390,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.159,1788986399.492,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.262,1788986399.595,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.365,1788986399.698,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.467,1788986399.800,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.569,1788986399.903,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.672,1788986400.005,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.775,1788986400.108,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.878,1788986400.211,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
112.981,1788986400.314,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
113.084,1788986400.417,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
113.187,1788986400.520,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
113.291,1788986400.624,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
113.393,1788986400.726,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
113.495,1788986400.829,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
113.598,1788986400.932,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
113.701,1788986401.034,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
113.804,1788986401.137,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
113.906,1788986401.239,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.008,1788986401.341,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.111,1788986401.444,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.212,1788986401.546,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.316,1788986401.649,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.419,1788986401.752,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.521,1788986401.854,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.624,1788986401.957,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.726,1788986402.060,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.829,1788986402.162,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
114.932,1788986402.265,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.035,1788986402.368,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.138,1788986402.471,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.241,1788986402.574,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.344,1788986402.678,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.447,1788986402.780,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.551,1788986402.884,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.654,1788986402.987,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.757,1788986403.090,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.860,1788986403.193,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
115.962,1788986403.296,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.065,1788986403.398,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.168,1788986403.501,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.271,1788986403.604,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.374,1788986403.707,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.476,1788986403.809,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.578,1788986403.911,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.680,1788986404.013,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.783,1788986404.116,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.886,1788986404.219,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
116.989,1788986404.323,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
117.092,1788986404.425,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
117.195,1788986404.528,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
117.297,1788986404.631,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
117.400,1788986404.734,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
117.504,1788986404.837,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
117.606,1788986404.939,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
117.708,1788986405.041,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
117.811,1788986405.144,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
117.914,1788986405.247,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.017,1788986405.350,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.120,1788986405.453,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.223,1788986405.556,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.326,1788986405.659,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.429,1788986405.762,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.532,1788986405.865,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.634,1788986405.968,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.737,1788986406.070,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.840,1788986406.173,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
118.943,1788986406.276,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.046,1788986406.379,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.149,1788986406.482,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.252,1788986406.585,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.354,1788986406.687,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.457,1788986406.791,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.561,1788986406.894,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.663,1788986406.997,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.766,1788986407.099,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.869,1788986407.202,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
119.972,1788986407.305,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.074,1788986407.408,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.178,1788986407.511,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.279,1788986407.613,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.382,1788986407.715,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.485,1788986407.818,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.587,1788986407.920,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.689,1788986408.023,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.792,1788986408.125,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.895,1788986408.228,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
120.998,1788986408.331,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
121.100,1788986408.433,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
121.202,1788986408.535,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
121.306,1788986408.639,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
121.410,1788986408.743,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
121.513,1788986408.846,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
121.615,1788986408.948,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
121.717,1788986409.051,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
121.820,1788986409.154,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
121.923,1788986409.256,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
122.025,1788986409.358,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
122.128,1788986409.461,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
