t_sec,t_wall,LocX,LocY,LocZ,VelX,VelY,VelZ,Vel2D,AccX,AccY,AccZ,Acc2D,CIVmaxMag2D,Mode,GravScale,AnalogMod,TSFS,Gate,Living,F08,RandX,RandY
258.403,1788987002.649,2522.251,-1007.953,-70093.142,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,69.6006,1,1,0x200265E1710,-0.709,-0.705
258.511,1788987002.757,2522.251,-1007.953,-70195.593,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,69.7006,1,1,0x200265E1710,-0.709,-0.705
258.615,1788987002.860,2522.251,-1007.953,-70298.044,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,69.8006,1,1,0x200265E1710,-0.709,-0.705
258.752,1788987002.998,2522.251,-1007.953,-70434.645,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,69.9340,1,1,0x200265E1710,-0.709,-0.705
258.855,1788987003.099,2522.251,-1007.953,-70537.096,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,70.0340,1,1,0x200265E1710,-0.709,-0.705
258.977,1788987003.223,2522.251,-1007.953,-70673.697,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,70.1673,1,1,0x200265E1710,-0.709,-0.705
259.080,1788987003.325,2522.251,-1007.953,-70776.147,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,70.2673,1,1,0x200265E1710,-0.709,-0.705
259.203,1788987003.449,2522.251,-1007.953,-70912.749,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,70.4006,1,1,0x200265E1710,-0.709,-0.705
259.306,1788987003.552,2522.251,-1007.953,-71015.199,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,70.5006,1,1,0x200265E1710,-0.709,-0.705
259.409,1788987003.654,2522.251,-1007.953,-71117.650,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,70.6006,1,1,0x200265E1710,-0.709,-0.705
259.511,1788987003.757,2522.251,-1007.953,-71220.101,0.000,0.000,-1000.000,0.000,-35461.112,-35249.249,0.000,50000.0,1.0000,3,1.0000,1.0000,70.7006,1,1,0x200265E1710,-0.709,-0.705
259.619,1788987003.864,2522.251,-1007.953,-71322.552,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,70.8006,1,1,0x200265E1710,-0.971,0.240
259.721,1788987003.967,2522.251,-1007.953,-71425.002,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,70.9006,1,1,0x200265E1710,-0.971,0.240
259.824,1788987004.070,2522.251,-1007.953,-71527.453,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,71.0006,1,1,0x200265E1710,-0.971,0.240
259.952,1788987004.199,2522.251,-1007.953,-71664.054,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,71.1339,1,1,0x200265E1710,-0.971,0.240
260.056,1788987004.301,2522.251,-1007.953,-71766.505,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,71.2339,1,1,0x200265E1710,-0.971,0.240
260.158,1788987004.402,2522.251,-1007.953,-71868.956,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,71.3339,1,1,0x200265E1710,-0.971,0.240
260.285,1788987004.531,2522.251,-1007.953,-72005.557,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,71.4673,1,1,0x200265E1710,-0.971,0.240
260.387,1788987004.633,2522.251,-1007.953,-72108.008,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,71.5673,1,1,0x200265E1710,-0.971,0.240
260.511,1788987004.756,2522.251,-1007.953,-72244.609,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,71.7006,1,1,0x200265E1710,-0.971,0.240
260.613,1788987004.857,2522.251,-1007.953,-72347.060,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,71.8006,1,1,0x200265E1710,-0.971,0.240
260.735,1788987004.981,2522.251,-1007.953,-72483.661,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,71.9339,1,1,0x200265E1710,-0.971,0.240
260.843,1788987005.089,2522.251,-1007.953,-72586.112,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,72.0339,1,1,0x200265E1710,-0.971,0.240
260.946,1788987005.192,2522.251,-1007.953,-72688.563,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,72.1339,1,1,0x200265E1710,-0.971,0.240
261.069,1788987005.314,2522.251,-1007.953,-72825.164,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,72.2673,1,1,0x200265E1710,-0.971,0.240
261.172,1788987005.418,2522.251,-1007.953,-72927.625,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,72.3673,1,1,0x200265E1710,-0.971,0.240
261.302,1788987005.547,2522.251,-1007.953,-73064.226,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,72.5006,1,1,0x200265E1710,-0.971,0.240
261.404,1788987005.649,2522.251,-1007.953,-73166.677,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,72.6006,1,1,0x200265E1710,-0.971,0.240
261.527,1788987005.773,2522.251,-1007.953,-73269.128,0.000,0.000,-1000.000,0.000,-48543.692,11979.565,0.000,50000.0,1.0000,3,1.0000,1.0000,72.7006,1,1,0x200265E1710,-0.971,0.240
261.652,1788987005.898,2522.251,-1007.953,-73405.794,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,72.8340,1,1,0x200265E1710,0.881,-0.473
261.754,1788987006.001,2522.251,-1007.953,-73508.245,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,72.9340,1,1,0x200265E1710,0.881,-0.473
261.858,1788987006.104,2522.251,-1007.953,-73610.695,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,73.0340,1,1,0x200265E1710,0.881,-0.473
261.985,1788987006.231,2522.251,-1007.953,-73747.296,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,73.1673,1,1,0x200265E1710,0.881,-0.473
262.088,1788987006.334,2522.251,-1007.953,-73849.747,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,73.2673,1,1,0x200265E1710,0.881,-0.473
262.210,1788987006.455,2522.251,-1007.953,-73986.348,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,73.4006,1,1,0x200265E1710,0.881,-0.473
262.312,1788987006.559,2522.251,-1007.953,-74088.799,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,73.5006,1,1,0x200265E1710,0.881,-0.473
262.435,1788987006.681,2522.251,-1007.953,-74225.400,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,73.6340,1,1,0x200265E1710,0.881,-0.473
262.538,1788987006.784,2522.251,-1007.953,-74327.851,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,73.7340,1,1,0x200265E1710,0.881,-0.473
262.641,1788987006.887,2522.251,-1007.953,-74430.301,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,73.8340,1,1,0x200265E1710,0.881,-0.473
262.751,1788987006.997,2522.251,-1007.953,-74532.752,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,73.9340,1,1,0x200265E1710,0.881,-0.473
262.854,1788987007.101,2522.251,-1007.953,-74635.203,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,74.0340,1,1,0x200265E1710,0.881,-0.473
262.976,1788987007.222,2522.251,-1007.953,-74771.804,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,74.1673,1,1,0x200265E1710,0.881,-0.473
263.079,1788987007.326,2522.251,-1007.953,-74874.255,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,74.2673,1,1,0x200265E1710,0.881,-0.473
263.183,1788987007.429,2522.251,-1007.953,-74976.706,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,74.3673,1,1,0x200265E1710,0.881,-0.473
263.285,1788987007.530,2522.251,-1007.953,-75079.157,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,74.4673,1,1,0x200265E1710,0.881,-0.473
263.401,1788987007.648,2522.251,-1007.953,-75216.955,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,74.6018,1,1,0x200265E1710,0.881,-0.473
263.505,1788987007.750,2522.251,-1007.953,-75319.406,0.000,0.000,-1000.000,0.000,44053.837,-23648.668,0.000,50000.0,1.0000,3,1.0000,1.0000,74.7018,1,1,0x200265E1710,0.881,-0.473
263.608,1788987007.853,2522.251,-1007.953,-75421.857,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,74.8018,1,1,0x200265E1710,-1.000,-0.019
263.710,1788987007.955,2522.251,-1007.953,-75524.308,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,74.9018,1,1,0x200265E1710,-1.000,-0.019
263.825,1788987008.071,2522.251,-1007.953,-75626.759,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,75.0018,1,1,0x200265E1710,-1.000,-0.019
263.928,1788987008.173,2522.251,-1007.953,-75729.209,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,75.1018,1,1,0x200265E1710,-1.000,-0.019
264.042,1788987008.288,2522.251,-1007.953,-75865.810,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,75.2351,1,1,0x200265E1710,-1.000,-0.019
264.145,1788987008.391,2522.251,-1007.953,-75968.261,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,75.3351,1,1,0x200265E1710,-1.000,-0.019
264.249,1788987008.495,2522.251,-1007.953,-76070.711,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,75.4351,1,1,0x200265E1710,-1.000,-0.019
264.359,1788987008.605,2522.251,-1007.953,-76173.162,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,75.5351,1,1,0x200265E1710,-1.000,-0.019
264.462,1788987008.708,2522.251,-1007.953,-76275.613,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,75.6351,1,1,0x200265E1710,-1.000,-0.019
264.592,1788987008.838,2522.251,-1007.953,-76412.214,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,75.7684,1,1,0x200265E1710,-1.000,-0.019
264.695,1788987008.941,2522.251,-1007.953,-76514.664,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,75.8684,1,1,0x200265E1710,-1.000,-0.019
264.817,1788987009.062,2522.251,-1007.953,-76651.265,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,76.0017,1,1,0x200265E1710,-1.000,-0.019
264.918,1788987009.163,2522.251,-1007.953,-76753.716,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,76.1017,1,1,0x200265E1710,-1.000,-0.019
265.050,1788987009.296,2522.251,-1007.953,-76890.317,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,76.2351,1,1,0x200265E1710,-1.000,-0.019
265.153,1788987009.398,2522.251,-1007.953,-76992.767,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,76.3351,1,1,0x200265E1710,-1.000,-0.019
265.255,1788987009.501,2522.251,-1007.953,-77095.218,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,76.4351,1,1,0x200265E1710,-1.000,-0.019
265.367,1788987009.612,2522.251,-1007.953,-77197.669,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,76.5684,1,1,0x200265E1710,-1.000,-0.019
265.469,1788987009.715,2522.251,-1007.953,-77334.385,0.000,0.000,-1000.000,0.000,-49990.762,-961.104,0.000,50000.0,1.0000,3,1.0000,1.0000,76.6685,1,1,0x200265E1710,-1.000,-0.019
265.600,1788987009.847,2522.251,-1007.953,-77436.836,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,76.8018,1,1,0x200265E1710,0.866,-0.500
265.703,1788987009.950,2522.251,-1007.953,-77573.437,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,76.9018,1,1,0x200265E1710,0.866,-0.500
265.816,1788987010.062,2522.251,-1007.953,-77675.888,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.0018,1,1,0x200265E1710,0.866,-0.500
265.920,1788987010.164,2522.251,-1007.953,-77778.413,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.1019,1,1,0x200265E1710,0.866,-0.500
266.033,1788987010.279,2522.251,-1007.953,-77880.864,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.2352,1,1,0x200265E1710,0.866,-0.500
266.158,1788987010.403,2522.251,-1007.953,-78017.529,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.3353,1,1,0x200265E1710,0.866,-0.500
266.260,1788987010.506,2522.251,-1007.953,-78119.980,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.4353,1,1,0x200265E1710,0.866,-0.500
266.363,1788987010.609,2522.251,-1007.953,-78222.431,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.5353,1,1,0x200265E1710,0.866,-0.500
266.474,1788987010.720,2522.251,-1007.953,-78359.032,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.6686,1,1,0x200265E1710,0.866,-0.500
266.577,1788987010.823,2522.251,-1007.953,-78461.483,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.7686,1,1,0x200265E1710,0.866,-0.500
266.683,1788987010.929,2522.251,-1007.953,-78563.934,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.8686,1,1,0x200265E1710,0.866,-0.500
266.786,1788987011.031,2522.251,-1007.953,-78666.385,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,77.9686,1,1,0x200265E1710,0.866,-0.500
266.889,1788987011.134,2522.251,-1007.953,-78768.836,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.0686,1,1,0x200265E1710,0.866,-0.500
266.999,1788987011.245,2522.251,-1007.953,-78871.287,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2019,1,1,0x200265E1710,0.866,-0.500
267.102,1788987011.347,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
267.204,1788987011.450,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
267.307,1788987011.553,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
267.410,1788987011.656,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
267.513,1788987011.758,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
267.615,1788987011.861,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
267.718,1788987011.963,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
267.820,1788987012.066,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
267.923,1788987012.169,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.025,1788987012.271,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.129,1788987012.375,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.232,1788987012.478,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.335,1788987012.581,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.438,1788987012.684,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.541,1788987012.787,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.644,1788987012.890,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.747,1788987012.993,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.850,1788987013.096,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
268.953,1788987013.199,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.074,1788987013.320,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.178,1788987013.423,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.280,1788987013.526,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.383,1788987013.629,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.486,1788987013.731,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.588,1788987013.834,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.691,1788987013.937,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.794,1788987014.040,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.897,1788987014.143,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
269.999,1788987014.245,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
270.102,1788987014.347,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
270.204,1788987014.450,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
270.307,1788987014.551,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
270.409,1788987014.654,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
270.511,1788987014.757,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
270.614,1788987014.860,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
270.717,1788987014.963,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
270.820,1788987015.066,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
270.922,1788987015.169,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.025,1788987015.271,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.128,1788987015.373,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.230,1788987015.476,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.333,1788987015.579,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.436,1788987015.682,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.539,1788987015.785,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.643,1788987015.889,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.746,1788987015.992,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.849,1788987016.095,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
271.952,1788987016.197,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
